Q20,Q30,Q40
368.98,17.29,10.00
369.14,17.09,10.00
369.29,16.88,10.00
369.44,16.68,10.00
369.58,16.48,10.00
369.71,16.28,10.00
369.84,16.08,10.00
369.96,15.88,10.00
370.06,15.68,10.00
370.16,15.48,10.00
370.25,15.28,10.00
370.34,15.08,10.00
370.41,14.87,10.00
370.47,14.67,10.00
370.53,14.47,10.00
370.57,14.27,10.00
370.59,14.17,10.00
370.61,14.07,10.00
370.63,13.87,10.00
370.65,13.67,10.00
370.66,13.47,10.00
370.67,13.27,10.00
370.66,13.07,10.00
370.65,12.86,10.00
370.62,12.66,10.00
370.59,12.46,10.00
370.59,12.46,10.00
370.55,12.26,10.00
370.50,12.06,10.00
370.44,11.86,10.00
370.37,11.66,10.00
370.30,11.46,10.00
370.21,11.26,10.00
370.11,11.06,10.00
370.01,10.85,10.00
369.89,10.65,10.00
369.76,10.45,10.00
369.61,10.25,10.00
369.46,10.05,10.00
369.29,9.85,10.00
369.10,9.65,10.00
368.90,9.45,10.00
368.69,9.25,10.00
368.63,9.19,10.00
368.55,9.05,10.00
368.45,8.84,10.00
368.34,8.64,10.00
368.23,8.44,10.00
368.11,8.24,10.00
367.99,8.04,10.00
367.86,7.84,10.00
367.72,7.64,10.00
367.56,7.44,10.00
367.40,7.24,10.00
367.22,7.04,10.00
367.02,6.83,10.00
366.80,6.63,10.00
366.67,6.52,10.00
366.57,6.43,10.00
366.36,6.23,10.00
366.11,6.03,10.00
365.84,5.83,10.00
365.53,5.63,10.00
365.18,5.43,10.00
364.79,5.23,10.00
364.71,5.19,10.00
364.22,5.03,10.00
363.59,4.82,10.00
362.95,4.62,10.00
362.75,4.56,10.00
362.30,4.42,10.00
361.69,4.22,10.00
361.09,4.02,10.00
360.78,3.92,10.00
360.60,3.82,10.00
360.18,3.62,10.00
359.74,3.42,10.00
359.25,3.22,10.00
358.82,3.05,10.00
358.73,3.02,10.00
358.16,2.81,10.00
357.51,2.61,10.00
356.86,2.44,10.00
356.71,2.41,10.00
355.43,2.21,10.00
354.90,2.13,10.00
353.81,2.01,10.00
352.94,1.91,10.00
352.48,1.81,10.00
351.65,1.61,10.00
350.98,1.42,10.00
350.95,1.41,10.00
350.46,1.21,10.00
350.05,1.01,10.00
349.69,0.80,10.00
349.38,0.60,10.00
349.12,0.40,10.00
349.02,0.31,10.00
348.77,0.20,10.00
348.36,0.00,10.00
103.92,8.09,10.00
102.82,8.24,10.00
101.96,8.42,10.00
101.90,8.44,10.00
101.53,8.64,10.00
101.26,8.84,10.00
101.06,9.05,10.00
100.93,9.25,10.00
100.85,9.45,10.00
100.82,9.65,10.00
100.83,9.85,10.00
100.88,10.05,10.00
100.97,10.25,10.00
101.09,10.45,10.00
101.23,10.65,10.00
101.40,10.85,10.00
101.60,11.06,10.00
101.82,11.26,10.00
101.96,11.37,10.00
102.08,11.46,10.00
102.40,11.66,10.00
102.74,11.86,10.00
103.09,12.06,10.00
103.46,12.26,10.00
103.85,12.46,10.00
103.92,12.50,10.00
104.30,12.66,10.00
104.78,12.86,10.00
105.26,13.07,10.00
105.75,13.27,10.00
105.88,13.32,10.00
106.33,13.47,10.00
106.93,13.67,10.00
107.54,13.87,10.00
107.84,13.96,10.00
108.26,14.07,10.00
109.06,14.27,10.00
109.80,14.46,10.00
109.88,14.47,10.00
110.95,14.67,10.00
111.76,14.83,10.00
112.07,14.87,10.00
113.43,15.08,10.00
113.73,15.12,10.00
115.24,15.28,10.00
115.69,15.32,10.00
117.65,15.43,10.00
119.61,15.44,10.00
121.57,15.35,10.00
122.38,15.28,10.00
123.53,15.13,10.00
123.84,15.08,10.00
124.63,14.87,10.00
125.17,14.67,10.00
125.49,14.49,10.00
125.52,14.47,10.00
125.69,14.27,10.00
125.76,14.07,10.00
125.74,13.87,10.00
125.65,13.67,10.00
125.50,13.47,10.00
125.49,13.46,10.00
125.28,13.27,10.00
125.00,13.07,10.00
124.69,12.86,10.00
124.34,12.66,10.00
123.96,12.46,10.00
123.55,12.26,10.00
123.53,12.25,10.00
123.07,12.06,10.00
122.57,11.86,10.00
122.06,11.66,10.00
121.57,11.48,10.00
121.52,11.46,10.00
120.91,11.26,10.00
120.29,11.06,10.00
119.67,10.85,10.00
119.61,10.84,10.00
118.97,10.65,10.00
118.27,10.45,10.00
117.65,10.28,10.00
117.55,10.25,10.00
116.76,10.05,10.00
115.98,9.85,10.00
115.69,9.77,10.00
115.14,9.65,10.00
114.28,9.45,10.00
113.73,9.31,10.00
113.39,9.25,10.00
112.42,9.05,10.00
111.76,8.90,10.00
111.43,8.84,10.00
110.32,8.64,10.00
109.80,8.54,10.00
109.05,8.44,10.00
107.84,8.26,10.00
107.58,8.24,10.00
105.88,8.09,10.00
103.92,8.09,10.00
265.02,0.00,11.00
265.30,0.20,11.00
265.63,0.40,11.00
266.03,0.60,11.00
266.49,0.80,11.00
266.67,0.87,11.00
267.01,1.01,11.00
267.52,1.21,11.00
268.01,1.41,11.00
268.49,1.61,11.00
268.63,1.67,11.00
268.85,1.81,11.00
269.13,2.01,11.00
269.38,2.21,11.00
269.59,2.41,11.00
269.77,2.61,11.00
269.92,2.81,11.00
270.06,3.02,11.00
270.19,3.22,11.00
270.30,3.42,11.00
270.40,3.62,11.00
270.49,3.82,11.00
270.58,4.02,11.00
270.59,4.05,11.00
270.67,4.22,11.00
270.76,4.42,11.00
270.85,4.62,11.00
270.94,4.82,11.00
271.02,5.03,11.00
271.11,5.23,11.00
271.19,5.43,11.00
271.28,5.63,11.00
271.36,5.83,11.00
271.45,6.03,11.00
271.54,6.23,11.00
271.64,6.43,11.00
271.74,6.63,11.00
271.84,6.83,11.00
271.95,7.04,11.00
272.06,7.24,11.00
272.18,7.44,11.00
272.31,7.64,11.00
272.44,7.84,11.00
272.55,8.00,11.00
272.64,8.04,11.00
273.08,8.24,11.00
273.51,8.44,11.00
273.94,8.64,11.00
274.37,8.84,11.00
274.51,8.91,11.00
275.16,9.05,11.00
276.06,9.25,11.00
276.47,9.34,11.00
276.73,9.45,11.00
277.22,9.65,11.00
277.71,9.85,11.00
278.19,10.05,11.00
278.43,10.15,11.00
278.68,10.25,11.00
279.18,10.45,11.00
279.67,10.65,11.00
280.16,10.85,11.00
280.39,10.95,11.00
280.78,11.06,11.00
281.49,11.26,11.00
282.18,11.46,11.00
282.35,11.51,11.00
282.76,11.66,11.00
283.29,11.86,11.00
283.80,12.06,11.00
284.29,12.26,11.00
284.31,12.27,11.00
284.63,12.46,11.00
284.95,12.66,11.00
285.27,12.86,11.00
285.57,13.07,11.00
285.86,13.27,11.00
286.14,13.47,11.00
286.27,13.57,11.00
286.45,13.67,11.00
286.79,13.87,11.00
287.11,14.07,11.00
287.42,14.27,11.00
287.72,14.47,11.00
288.01,14.67,11.00
288.24,14.84,11.00
288.40,14.87,11.00
289.17,15.08,11.00
289.88,15.28,11.00
290.20,15.38,11.00
292.16,15.48,11.00
292.16,15.48,11.00
292.98,15.68,11.00
293.57,15.88,11.00
294.00,16.08,11.00
294.12,16.16,11.00
294.19,16.28,11.00
294.29,16.48,11.00
294.37,16.68,11.00
294.44,16.88,11.00
294.50,17.09,11.00
294.54,17.29,11.00
294.58,17.49,11.00
294.61,17.69,11.00
294.63,17.89,11.00
294.65,18.09,11.00
294.66,18.29,11.00
294.67,18.49,11.00
294.68,18.69,11.00
294.68,18.89,11.00
294.69,19.10,11.00
294.71,19.30,11.00
294.73,19.50,11.00
294.75,19.70,11.00
294.79,19.90,11.00
294.84,20.10,11.00
294.91,20.30,11.00
294.99,20.50,11.00
295.09,20.70,11.00
295.21,20.90,11.00
295.35,21.11,11.00
295.50,21.31,11.00
295.67,21.51,11.00
295.86,21.71,11.00
296.06,21.91,11.00
296.08,21.93,11.00
296.21,22.11,11.00
296.35,22.31,11.00
296.49,22.51,11.00
296.62,22.71,11.00
296.73,22.91,11.00
296.83,23.12,11.00
296.92,23.32,11.00
296.99,23.52,11.00
297.05,23.72,11.00
297.08,23.92,11.00
297.11,24.12,11.00
297.12,24.32,11.00
297.12,24.52,11.00
297.12,24.72,11.00
297.11,24.92,11.00
297.09,25.13,11.00
297.07,25.33,11.00
297.05,25.53,11.00
297.03,25.73,11.00
297.00,25.93,11.00
296.97,26.13,11.00
296.94,26.33,11.00
296.91,26.53,11.00
296.88,26.73,11.00
296.84,26.93,11.00
296.81,27.14,11.00
296.77,27.34,11.00
296.72,27.54,11.00
296.68,27.74,11.00
296.62,27.94,11.00
296.56,28.14,11.00
296.50,28.34,11.00
296.42,28.54,11.00
296.34,28.74,11.00
296.25,28.94,11.00
296.15,29.15,11.00
296.08,29.27,11.00
295.94,29.35,11.00
295.56,29.55,11.00
295.16,29.75,11.00
294.73,29.95,11.00
294.29,30.15,11.00
294.12,30.23,11.00
293.41,30.35,11.00
292.65,30.55,11.00
292.25,30.75,11.00
292.16,30.86,11.00
292.12,30.95,11.00
292.12,31.16,11.00
292.16,31.25,11.00
292.24,31.36,11.00
292.51,31.56,11.00
292.90,31.76,11.00
293.42,31.96,11.00
294.06,32.16,11.00
294.12,32.18,11.00
295.78,32.36,11.00
296.08,32.39,11.00
298.04,32.38,11.00
300.00,32.44,11.00
300.85,32.56,11.00
301.96,32.74,11.00
302.09,32.76,11.00
303.03,32.96,11.00
303.83,33.17,11.00
303.92,33.19,11.00
305.63,33.37,11.00
305.88,33.40,11.00
307.84,33.40,11.00
309.80,33.46,11.00
311.76,33.46,11.00
312.79,33.37,11.00
313.73,33.28,11.00
314.77,33.37,11.00
315.69,33.45,11.00
315.91,33.57,11.00
316.32,33.77,11.00
316.80,33.97,11.00
317.35,34.17,11.00
317.65,34.27,11.00
318.24,34.37,11.00
319.61,34.56,11.00
320.25,34.37,11.00
320.89,34.17,11.00
321.50,33.97,11.00
321.57,33.95,11.00
321.88,33.77,11.00
322.21,33.57,11.00
322.51,33.37,11.00
322.78,33.17,11.00
323.04,32.96,11.00
323.27,32.76,11.00
323.48,32.56,11.00
323.53,32.52,11.00
323.99,32.36,11.00
324.52,32.16,11.00
325.01,31.96,11.00
325.44,31.76,11.00
325.49,31.73,11.00
325.56,31.76,11.00
326.14,31.96,11.00
326.75,32.16,11.00
327.41,32.36,11.00
327.45,32.37,11.00
328.29,32.56,11.00
329.24,32.76,11.00
329.41,32.80,11.00
331.37,32.87,11.00
333.33,32.89,11.00
335.29,32.96,11.00
335.38,32.96,11.00
337.25,33.05,11.00
339.22,33.11,11.00
341.18,33.05,11.00
341.52,32.96,11.00
342.32,32.76,11.00
343.11,32.56,11.00
343.14,32.55,11.00
343.40,32.36,11.00
343.67,32.16,11.00
343.94,31.96,11.00
344.21,31.76,11.00
344.47,31.56,11.00
344.75,31.36,11.00
345.02,31.16,11.00
345.10,31.10,11.00
345.26,30.95,11.00
345.47,30.75,11.00
345.70,30.55,11.00
345.92,30.35,11.00
346.16,30.15,11.00
346.41,29.95,11.00
346.66,29.75,11.00
346.93,29.55,11.00
347.06,29.45,11.00
347.31,29.35,11.00
347.78,29.15,11.00
348.26,28.94,11.00
348.76,28.74,11.00
349.02,28.64,11.00
349.79,28.54,11.00
350.98,28.38,11.00
351.23,28.34,11.00
352.50,28.14,11.00
352.94,28.07,11.00
353.45,27.94,11.00
354.26,27.74,11.00
354.90,27.58,11.00
355.10,27.54,11.00
356.05,27.34,11.00
356.86,27.16,11.00
357.03,27.14,11.00
358.24,26.93,11.00
358.82,26.83,11.00
359.43,26.73,11.00
360.65,26.53,11.00
360.78,26.51,11.00
361.91,26.33,11.00
362.75,26.20,11.00
363.10,26.13,11.00
364.07,25.93,11.00
364.71,25.79,11.00
364.90,25.73,11.00
365.48,25.53,11.00
366.01,25.33,11.00
366.51,25.13,11.00
366.67,25.06,11.00
366.94,24.92,11.00
367.32,24.72,11.00
367.69,24.52,11.00
368.05,24.32,11.00
368.40,24.12,11.00
368.63,23.98,11.00
368.74,23.92,11.00
369.09,23.72,11.00
369.43,23.52,11.00
369.76,23.32,11.00
370.09,23.12,11.00
370.40,22.91,11.00
370.59,22.80,11.00
370.72,22.71,11.00
371.03,22.51,11.00
371.33,22.31,11.00
371.62,22.11,11.00
371.89,21.91,11.00
372.16,21.71,11.00
372.42,21.51,11.00
372.55,21.41,11.00
372.68,21.31,11.00
372.94,21.11,11.00
373.19,20.90,11.00
373.43,20.70,11.00
373.68,20.50,11.00
373.92,20.30,11.00
374.16,20.10,11.00
374.40,19.90,11.00
374.51,19.81,11.00
374.63,19.70,11.00
374.86,19.50,11.00
375.09,19.30,11.00
375.32,19.10,11.00
375.55,18.89,11.00
375.78,18.69,11.00
376.01,18.49,11.00
376.24,18.29,11.00
376.47,18.09,11.00
376.47,18.09,11.00
376.68,17.89,11.00
376.88,17.69,11.00
377.08,17.49,11.00
377.27,17.29,11.00
377.46,17.09,11.00
377.64,16.88,11.00
377.81,16.68,11.00
377.98,16.48,11.00
378.14,16.28,11.00
378.29,16.08,11.00
378.42,15.88,11.00
378.43,15.87,11.00
378.55,15.68,11.00
378.66,15.48,11.00
378.77,15.28,11.00
378.86,15.08,11.00
378.95,14.87,11.00
379.02,14.67,11.00
379.09,14.47,11.00
379.15,14.27,11.00
379.20,14.07,11.00
379.24,13.87,11.00
379.28,13.67,11.00
379.31,13.47,11.00
379.33,13.27,11.00
379.34,13.07,11.00
379.35,12.86,11.00
379.36,12.66,11.00
379.35,12.46,11.00
379.35,12.26,11.00
379.34,12.06,11.00
379.32,11.86,11.00
379.30,11.66,11.00
379.28,11.46,11.00
379.26,11.26,11.00
379.23,11.06,11.00
379.20,10.85,11.00
379.16,10.65,11.00
379.13,10.45,11.00
379.09,10.25,11.00
379.05,10.05,11.00
379.01,9.85,11.00
378.96,9.65,11.00
378.92,9.45,11.00
378.87,9.25,11.00
378.83,9.05,11.00
378.78,8.84,11.00
378.73,8.64,11.00
378.68,8.44,11.00
378.63,8.24,11.00
378.58,8.04,11.00
378.53,7.84,11.00
378.47,7.64,11.00
378.43,7.49,11.00
378.42,7.44,11.00
378.35,7.24,11.00
378.28,7.04,11.00
378.19,6.83,11.00
378.10,6.63,11.00
377.99,6.43,11.00
377.86,6.23,11.00
377.71,6.03,11.00
377.55,5.83,11.00
377.36,5.63,11.00
377.14,5.43,11.00
376.89,5.23,11.00
376.62,5.03,11.00
376.47,4.93,11.00
376.32,4.82,11.00
375.98,4.62,11.00
375.60,4.42,11.00
375.17,4.22,11.00
374.69,4.02,11.00
374.51,3.95,11.00
374.08,3.82,11.00
373.35,3.62,11.00
372.55,3.42,11.00
372.55,3.42,11.00
371.35,3.22,11.00
370.59,3.09,11.00
370.10,3.02,11.00
368.83,2.81,11.00
368.63,2.78,11.00
367.84,2.61,11.00
366.85,2.41,11.00
366.67,2.38,11.00
366.02,2.21,11.00
365.20,2.01,11.00
364.71,1.89,11.00
364.44,1.81,11.00
363.75,1.61,11.00
363.08,1.41,11.00
362.75,1.31,11.00
362.43,1.21,11.00
361.78,1.01,11.00
361.11,0.80,11.00
360.78,0.71,11.00
360.26,0.60,11.00
359.08,0.40,11.00
358.82,0.36,11.00
356.86,0.23,11.00
356.50,0.20,11.00
354.90,0.06,11.00
354.69,0.00,11.00
103.92,7.96,11.00
103.45,8.04,11.00
102.52,8.24,11.00
101.96,8.41,11.00
101.91,8.44,11.00
101.63,8.64,11.00
101.41,8.84,11.00
101.26,9.05,11.00
101.17,9.25,11.00
101.12,9.45,11.00
101.11,9.65,11.00
101.13,9.85,11.00
101.19,10.05,11.00
101.28,10.25,11.00
101.40,10.45,11.00
101.55,10.65,11.00
101.71,10.85,11.00
101.90,11.06,11.00
101.96,11.11,11.00
102.14,11.26,11.00
102.42,11.46,11.00
102.70,11.66,11.00
103.01,11.86,11.00
103.33,12.06,11.00
103.67,12.26,11.00
103.92,12.41,11.00
104.02,12.46,11.00
104.42,12.66,11.00
104.82,12.86,11.00
105.24,13.07,11.00
105.66,13.27,11.00
105.88,13.37,11.00
106.13,13.47,11.00
106.63,13.67,11.00
107.15,13.87,11.00
107.67,14.07,11.00
107.84,14.13,11.00
108.30,14.27,11.00
108.99,14.47,11.00
109.68,14.67,11.00
109.80,14.71,11.00
110.54,14.87,11.00
111.44,15.08,11.00
111.76,15.15,11.00
112.50,15.28,11.00
113.63,15.48,11.00
113.73,15.49,11.00
115.14,15.68,11.00
115.69,15.75,11.00
117.37,15.88,11.00
117.65,15.90,11.00
119.61,15.96,11.00
121.57,15.96,11.00
123.53,15.89,11.00
123.68,15.88,11.00
125.49,15.71,11.00
125.74,15.68,11.00
126.81,15.48,11.00
127.45,15.31,11.00
127.54,15.28,11.00
127.97,15.08,11.00
128.25,14.87,11.00
128.42,14.67,11.00
128.48,14.47,11.00
128.46,14.27,11.00
128.37,14.07,11.00
128.22,13.87,11.00
128.01,13.67,11.00
127.76,13.47,11.00
127.48,13.27,11.00
127.45,13.25,11.00
127.13,13.07,11.00
126.75,12.86,11.00
126.35,12.66,11.00
125.92,12.46,11.00
125.49,12.27,11.00
125.47,12.26,11.00
124.96,12.06,11.00
124.43,11.86,11.00
123.89,11.66,11.00
123.53,11.53,11.00
123.31,11.46,11.00
122.68,11.26,11.00
122.04,11.06,11.00
121.57,10.91,11.00
121.38,10.85,11.00
120.66,10.65,11.00
119.95,10.45,11.00
119.61,10.36,11.00
119.19,10.25,11.00
118.40,10.05,11.00
117.65,9.86,11.00
117.61,9.85,11.00
116.74,9.65,11.00
115.89,9.45,11.00
115.69,9.40,11.00
114.96,9.25,11.00
114.04,9.05,11.00
113.73,8.98,11.00
113.02,8.84,11.00
112.01,8.64,11.00
111.76,8.59,11.00
110.80,8.44,11.00
109.80,8.27,11.00
109.55,8.24,11.00
107.94,8.04,11.00
107.84,8.03,11.00
105.88,7.91,11.00
103.92,7.96,11.00
265.07,0.00,12.00
265.40,0.20,12.00
265.81,0.40,12.00
266.30,0.60,12.00
266.67,0.73,12.00
266.87,0.80,12.00
267.46,1.01,12.00
268.02,1.21,12.00
268.55,1.41,12.00
268.63,1.44,12.00
268.94,1.61,12.00
269.24,1.81,12.00
269.49,2.01,12.00
269.70,2.21,12.00
269.88,2.41,12.00
270.04,2.61,12.00
270.17,2.81,12.00
270.29,3.02,12.00
270.39,3.22,12.00
270.49,3.42,12.00
270.57,3.62,12.00
270.59,3.67,12.00
270.66,3.82,12.00
270.74,4.02,12.00
270.82,4.22,12.00
270.89,4.42,12.00
270.96,4.62,12.00
271.02,4.82,12.00
271.09,5.03,12.00
271.15,5.23,12.00
271.21,5.43,12.00
271.27,5.63,12.00
271.33,5.83,12.00
271.40,6.03,12.00
271.46,6.23,12.00
271.53,6.43,12.00
271.60,6.63,12.00
271.67,6.83,12.00
271.75,7.04,12.00
271.83,7.24,12.00
271.91,7.44,12.00
272.00,7.64,12.00
272.09,7.84,12.00
272.19,8.04,12.00
272.29,8.24,12.00
272.40,8.44,12.00
272.51,8.64,12.00
272.55,8.71,12.00
272.78,8.84,12.00
273.14,9.05,12.00
273.49,9.25,12.00
273.83,9.45,12.00
274.17,9.65,12.00
274.50,9.85,12.00
274.51,9.86,12.00
275.24,10.05,12.00
275.95,10.25,12.00
276.47,10.41,12.00
276.56,10.45,12.00
276.94,10.65,12.00
277.31,10.85,12.00
277.68,11.06,12.00
278.05,11.26,12.00
278.42,11.46,12.00
278.43,11.46,12.00
278.79,11.66,12.00
279.16,11.86,12.00
279.52,12.06,12.00
279.87,12.26,12.00
280.22,12.46,12.00
280.39,12.56,12.00
280.63,12.66,12.00
281.08,12.86,12.00
281.51,13.07,12.00
281.91,13.27,12.00
282.29,13.47,12.00
282.35,13.50,12.00
282.62,13.67,12.00
282.93,13.87,12.00
283.23,14.07,12.00
283.50,14.27,12.00
283.76,14.47,12.00
284.00,14.67,12.00
284.23,14.87,12.00
284.31,14.96,12.00
284.42,15.08,12.00
284.59,15.28,12.00
284.75,15.48,12.00
284.91,15.68,12.00
285.05,15.88,12.00
285.19,16.08,12.00
285.32,16.28,12.00
285.44,16.48,12.00
285.56,16.68,12.00
285.67,16.88,12.00
285.77,17.09,12.00
285.87,17.29,12.00
285.97,17.49,12.00
286.06,17.69,12.00
286.15,17.89,12.00
286.24,18.09,12.00
286.27,18.17,12.00
286.34,18.29,12.00
286.44,18.49,12.00
286.53,18.69,12.00
286.63,18.89,12.00
286.72,19.10,12.00
286.81,19.30,12.00
286.90,19.50,12.00
286.99,19.70,12.00
287.09,19.90,12.00
287.18,20.10,12.00
287.27,20.30,12.00
287.37,20.50,12.00
287.46,20.70,12.00
287.56,20.90,12.00
287.65,21.11,12.00
287.74,21.31,12.00
287.83,21.51,12.00
287.91,21.71,12.00
287.99,21.91,12.00
288.06,22.11,12.00
288.13,22.31,12.00
288.20,22.51,12.00
288.24,22.65,12.00
288.25,22.71,12.00
288.30,22.91,12.00
288.34,23.12,12.00
288.38,23.32,12.00
288.40,23.52,12.00
288.42,23.72,12.00
288.43,23.92,12.00
288.42,24.12,12.00
288.41,24.32,12.00
288.39,24.52,12.00
288.36,24.72,12.00
288.32,24.92,12.00
288.26,25.13,12.00
288.24,25.21,12.00
288.19,25.33,12.00
288.11,25.53,12.00
288.01,25.73,12.00
287.89,25.93,12.00
287.76,26.13,12.00
287.62,26.33,12.00
287.46,26.53,12.00
287.29,26.73,12.00
287.10,26.93,12.00
286.90,27.14,12.00
286.68,27.34,12.00
286.45,27.54,12.00
286.27,27.69,12.00
286.21,27.74,12.00
285.95,27.94,12.00
285.69,28.14,12.00
285.44,28.34,12.00
285.19,28.54,12.00
284.96,28.74,12.00
284.75,28.94,12.00
284.56,29.15,12.00
284.39,29.35,12.00
284.31,29.45,12.00
284.25,29.55,12.00
284.14,29.75,12.00
284.06,29.95,12.00
284.01,30.15,12.00
283.98,30.35,12.00
283.97,30.55,12.00
283.99,30.75,12.00
284.03,30.95,12.00
284.09,31.16,12.00
284.17,31.36,12.00
284.27,31.56,12.00
284.31,31.62,12.00
284.43,31.76,12.00
284.63,31.96,12.00
284.87,32.16,12.00
285.16,32.36,12.00
285.49,32.56,12.00
285.88,32.76,12.00
286.27,32.95,12.00
286.32,32.96,12.00
287.02,33.17,12.00
287.83,33.37,12.00
288.24,33.45,12.00
288.79,33.57,12.00
289.90,33.77,12.00
290.20,33.82,12.00
291.22,33.97,12.00
292.16,34.10,12.00
292.92,34.17,12.00
294.12,34.28,12.00
296.08,34.33,12.00
298.04,34.28,12.00
300.00,34.36,12.00
300.03,34.37,12.00
300.83,34.57,12.00
301.55,34.77,12.00
301.96,34.90,12.00
302.20,34.97,12.00
302.79,35.18,12.00
303.36,35.38,12.00
303.92,35.58,12.00
303.92,35.58,12.00
305.32,35.78,12.00
305.88,35.86,12.00
307.84,35.88,12.00
309.80,35.95,12.00
310.42,35.98,12.00
311.76,36.05,12.00
313.73,36.13,12.00
314.57,36.18,12.00
315.69,36.25,12.00
317.17,36.38,12.00
317.65,36.42,12.00
319.61,36.42,12.00
319.84,36.38,12.00
320.93,36.18,12.00
321.57,36.06,12.00
321.85,35.98,12.00
322.55,35.78,12.00
323.17,35.58,12.00
323.53,35.45,12.00
324.23,35.38,12.00
325.49,35.23,12.00
326.83,35.38,12.00
327.45,35.44,12.00
329.02,35.58,12.00
329.41,35.61,12.00
331.37,35.67,12.00
333.33,35.71,12.00
335.29,35.76,12.00
336.01,35.78,12.00
337.25,35.82,12.00
339.22,35.87,12.00
341.18,35.88,12.00
342.06,35.78,12.00
343.14,35.64,12.00
343.29,35.58,12.00
343.74,35.38,12.00
344.14,35.18,12.00
344.51,34.97,12.00
344.85,34.77,12.00
345.10,34.61,12.00
345.15,34.57,12.00
345.36,34.37,12.00
345.57,34.17,12.00
345.76,33.97,12.00
345.94,33.77,12.00
346.11,33.57,12.00
346.27,33.37,12.00
346.43,33.17,12.00
346.59,32.96,12.00
346.75,32.76,12.00
346.90,32.56,12.00
347.06,32.36,12.00
347.06,32.36,12.00
347.36,32.16,12.00
347.66,31.96,12.00
347.97,31.76,12.00
348.29,31.56,12.00
348.62,31.36,12.00
348.96,31.16,12.00
349.02,31.12,12.00
350.98,31.12,12.00
351.78,31.16,12.00
352.94,31.21,12.00
353.29,31.16,12.00
354.45,30.95,12.00
354.90,30.87,12.00
355.48,30.75,12.00
356.45,30.55,12.00
356.86,30.47,12.00
357.77,30.35,12.00
358.82,30.22,12.00
359.32,30.15,12.00
360.78,29.95,12.00
360.78,29.95,12.00
361.77,29.75,12.00
362.75,29.55,12.00
362.75,29.55,12.00
363.66,29.35,12.00
364.57,29.15,12.00
364.71,29.12,12.00
365.53,28.94,12.00
366.49,28.74,12.00
366.67,28.71,12.00
367.32,28.54,12.00
368.10,28.34,12.00
368.63,28.20,12.00
368.81,28.14,12.00
369.41,27.94,12.00
369.98,27.74,12.00
370.53,27.54,12.00
370.59,27.51,12.00
371.07,27.34,12.00
371.59,27.14,12.00
372.09,26.93,12.00
372.55,26.75,12.00
372.58,26.73,12.00
373.05,26.53,12.00
373.50,26.33,12.00
373.93,26.13,12.00
374.35,25.93,12.00
374.51,25.85,12.00
374.70,25.73,12.00
375.01,25.53,12.00
375.31,25.33,12.00
375.61,25.13,12.00
375.89,24.92,12.00
376.17,24.72,12.00
376.44,24.52,12.00
376.47,24.50,12.00
376.66,24.32,12.00
376.88,24.12,12.00
377.08,23.92,12.00
377.29,23.72,12.00
377.49,23.52,12.00
377.68,23.32,12.00
377.87,23.12,12.00
378.05,22.91,12.00
378.23,22.71,12.00
378.41,22.51,12.00
378.43,22.49,12.00
378.60,22.31,12.00
378.78,22.11,12.00
378.97,21.91,12.00
379.16,21.71,12.00
379.34,21.51,12.00
379.53,21.31,12.00
379.72,21.11,12.00
379.91,20.90,12.00
380.11,20.70,12.00
380.31,20.50,12.00
380.39,20.42,12.00
380.54,20.30,12.00
380.78,20.10,12.00
381.03,19.90,12.00
381.29,19.70,12.00
381.55,19.50,12.00
381.81,19.30,12.00
382.06,19.10,12.00
382.32,18.89,12.00
382.35,18.87,12.00
382.56,18.69,12.00
382.80,18.49,12.00
383.03,18.29,12.00
383.25,18.09,12.00
383.46,17.89,12.00
383.67,17.69,12.00
383.87,17.49,12.00
384.06,17.29,12.00
384.24,17.09,12.00
384.31,17.00,12.00
384.40,16.88,12.00
384.54,16.68,12.00
384.67,16.48,12.00
384.80,16.28,12.00
384.92,16.08,12.00
385.02,15.88,12.00
385.13,15.68,12.00
385.22,15.48,12.00
385.31,15.28,12.00
385.39,15.08,12.00
385.47,14.87,12.00
385.54,14.67,12.00
385.61,14.47,12.00
385.67,14.27,12.00
385.73,14.07,12.00
385.79,13.87,12.00
385.84,13.67,12.00
385.90,13.47,12.00
385.95,13.27,12.00
386.00,13.07,12.00
386.05,12.86,12.00
386.11,12.66,12.00
386.16,12.46,12.00
386.22,12.26,12.00
386.27,12.06,12.00
386.27,12.06,12.00
386.33,11.86,12.00
386.39,11.66,12.00
386.44,11.46,12.00
386.50,11.26,12.00
386.56,11.06,12.00
386.62,10.85,12.00
386.68,10.65,12.00
386.74,10.45,12.00
386.79,10.25,12.00
386.84,10.05,12.00
386.89,9.85,12.00
386.93,9.65,12.00
386.96,9.45,12.00
386.98,9.25,12.00
386.99,9.05,12.00
386.99,8.84,12.00
386.98,8.64,12.00
386.95,8.44,12.00
386.90,8.24,12.00
386.84,8.04,12.00
386.77,7.84,12.00
386.67,7.64,12.00
386.57,7.44,12.00
386.46,7.24,12.00
386.34,7.04,12.00
386.27,6.93,12.00
386.21,6.83,12.00
386.06,6.63,12.00
385.92,6.43,12.00
385.78,6.23,12.00
385.65,6.03,12.00
385.53,5.83,12.00
385.41,5.63,12.00
385.29,5.43,12.00
385.18,5.23,12.00
385.07,5.03,12.00
384.95,4.82,12.00
384.83,4.62,12.00
384.70,4.42,12.00
384.56,4.22,12.00
