       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      156.00      192.00       28.00    -1885.0190        1.3417        0.0425       -0.0262        0.0350
      100.00      156.00      192.00       32.00    -1881.6180        1.3034        0.0487       -0.0305        0.0343
      100.00      156.00      192.00       36.00    -1877.4920        1.2543        0.0419       -0.0278        0.0326
      100.00      156.00      192.00       40.00    -1874.0470        1.3173        0.0269       -0.0154        0.0230
      100.00      156.00      192.00       44.00    -1870.7500        1.2989        0.0310       -0.0201        0.0285
      100.00      156.00      192.00       48.00    -1868.7760        1.1594        0.0390       -0.0281        0.0404
      100.00      156.00      192.00       52.00    -1868.4250        1.2247        0.0250       -0.0070        0.0190
      100.00      156.00      192.00       56.00    -1874.0990        0.4613        0.0172        0.0188        0.0282
      100.00      156.00      192.00       60.00    -1879.4170        0.4697        0.0131        0.0118        0.0242
      100.00      156.00      196.00        0.00    -1889.8130        1.4586        0.0152        0.0000        0.0254
      100.00      156.00      196.00        4.00    -1889.9010        1.5474        0.0547       -0.0022        0.0240
      100.00      156.00      196.00        8.00    -1891.8780        1.4195        0.0501       -0.0083        0.0203
      100.00      156.00      196.00       12.00    -1892.5510        1.2942        0.0323       -0.0062        0.0196
      100.00      156.00      196.00       16.00    -1893.8670        1.2961        0.0333       -0.0086        0.0192
      100.00      156.00      196.00       20.00    -1892.7070        1.3412        0.0362       -0.0179        0.0270
      100.00      156.00      196.00       24.00    -1889.3350        1.2337        0.0354       -0.0205        0.0283
      100.00      156.00      196.00       28.00    -1885.8800        1.3509        0.0404       -0.0223        0.0283
      100.00      156.00      196.00       32.00    -1882.3300        1.3045        0.0420       -0.0272        0.0359
      100.00      156.00      196.00       36.00    -1878.7500        1.2497        0.0461       -0.0295        0.0330
      100.00      156.00      196.00       40.00    -1875.1440        1.2778        0.0271       -0.0148        0.0228
      100.00      156.00      196.00       44.00    -1871.8510        1.2964        0.0301       -0.0175        0.0251
      100.00      156.00      196.00       48.00    -1869.3080        1.1095        0.0414       -0.0323        0.0437
      100.00      156.00      196.00       52.00    -1868.4630        0.5107        0.0126        0.0140        0.0192
      100.00      156.00      196.00       56.00    -1873.0610        0.4737        0.0162        0.0176        0.0262
      100.00      156.00      196.00       60.00    -1878.2180        0.4749        0.0130        0.0130        0.0224
      100.00      156.00      200.00        0.00    -1889.8940        1.4383        0.0154       -0.0000        0.0250
      100.00      156.00      200.00        4.00    -1890.0290        1.5266        0.0597       -0.0034        0.0248
      100.00      156.00      200.00        8.00    -1891.9790        1.4865        0.0456       -0.0069        0.0194
      100.00      156.00      200.00       12.00    -1892.6160        1.2897        0.0292       -0.0050        0.0193
      100.00      156.00      200.00       16.00    -1894.4810        1.2464        0.0335       -0.0075        0.0187
      100.00      156.00      200.00       20.00    -1893.5520        1.3399        0.0382       -0.0164        0.0233
      100.00      156.00      200.00       24.00    -1890.1460        1.2429        0.0344       -0.0200        0.0287
      100.00      156.00      200.00       28.00    -1886.6010        1.3430        0.0361       -0.0181        0.0238
      100.00      156.00      200.00       32.00    -1883.0690        1.3226        0.0371       -0.0246        0.0352
      100.00      156.00      200.00       36.00    -1879.8280        1.2369        0.0500       -0.0330        0.0366
      100.00      156.00      200.00       40.00    -1876.2020        1.2478        0.0370       -0.0202        0.0258
      100.00      156.00      200.00       44.00    -1872.9590        1.2941        0.0270       -0.0149        0.0231
      100.00      156.00      200.00       48.00    -1870.0750        1.1070        0.0300       -0.0230        0.0342
      100.00      156.00      200.00       52.00    -1868.2500        0.5408        0.0188        0.0215        0.0277
      100.00      156.00      200.00       56.00    -1872.0940        0.4986        0.0181        0.0203        0.0278
      100.00      156.00      200.00       60.00    -1877.0640        0.4797        0.0130        0.0135        0.0216
      100.00      156.00      204.00        0.00    -1890.0060        1.4206        0.0158        0.0000        0.0246
      100.00      156.00      204.00        4.00    -1890.1710        1.4989        0.0636       -0.0046        0.0256
      100.00      156.00      204.00        8.00    -1892.1260        1.5547        0.0421       -0.0057        0.0186
      100.00      156.00      204.00       12.00    -1892.5830        1.2756        0.0268       -0.0042        0.0192
      100.00      156.00      204.00       16.00    -1894.9490        1.2072        0.0329       -0.0069        0.0190
      100.00      156.00      204.00       20.00    -1894.3580        1.3138        0.0371       -0.0146        0.0203
      100.00      156.00      204.00       24.00    -1891.0320        1.2896        0.0348       -0.0194        0.0272
      100.00      156.00      204.00       28.00    -1887.2370        1.2896        0.0318       -0.0168        0.0248
      100.00      156.00      204.00       32.00    -1883.9570        1.3478        0.0331       -0.0206        0.0278
      100.00      156.00      204.00       36.00    -1880.6560        1.2554        0.0468       -0.0332        0.0388
      100.00      156.00      204.00       40.00    -1877.3430        1.2209        0.0440       -0.0246        0.0283
      100.00      156.00      204.00       44.00    -1874.0290        1.2645        0.0261       -0.0143        0.0229
      100.00      156.00      204.00       48.00    -1870.9300        1.1497        0.0226       -0.0159        0.0274
      100.00      156.00      204.00       52.00    -1869.0990        1.0207        0.0373       -0.0282        0.0424
      100.00      156.00      204.00       56.00    -1869.2280        1.2706        0.0249       -0.0070        0.0173
      100.00      156.00      204.00       60.00    -1868.7970        1.0912        0.0254       -0.0047        0.0208
      100.00      156.00      208.00        0.00    -1890.1380        1.4040        0.0163       -0.0000        0.0243
      100.00      156.00      208.00        4.00    -1890.3290        1.4692        0.0658       -0.0054        0.0262
      100.00      156.00      208.00        8.00    -1892.2980        1.5956        0.0423       -0.0057        0.0182
      100.00      156.00      208.00       12.00    -1892.4750        1.2413        0.0251       -0.0037        0.0196
      100.00      156.00      208.00       16.00    -1895.2500        1.1845        0.0318       -0.0062        0.0192
      100.00      156.00      208.00       20.00    -1895.0810        1.2891        0.0356       -0.0132        0.0184
      100.00      156.00      208.00       24.00    -1891.9870        1.3246        0.0342       -0.0186        0.0251
      100.00      156.00      208.00       28.00    -1888.0120        1.2664        0.0288       -0.0182        0.0279
      100.00      156.00      208.00       32.00    -1884.8300        1.3633        0.0285       -0.0169        0.0229
      100.00      156.00      208.00       36.00    -1881.3470        1.2739        0.0378       -0.0302        0.0410
      100.00      156.00      208.00       40.00    -1878.5300        1.2032        0.0434       -0.0259        0.0299
