q20	q30	M_22	M_32	M_33	EHFB	isInterpolated
68.0	24.0	0.02998	0.002857	0.0172	-2000.902441	False
68.0	28.0	0.03676	0.003398	0.07665	-1999.158976	False
68.0	32.0	0.02421	0.02066	0.05043	-1995.628043	False
68.0	36.0	0.0529	0.09734	0.2331	-1991.523309	False
68.0	40.0	0.02358	0.02516	0.04449	-1988.011689	False
68.0	44.0	0.0233	0.03712	0.08115	-1983.589012	False
68.0	48.0	0.0015674324396428574	0.0017473431778398663	0.014213167305008767	-1981.0567857435162	True
68.0	52.0	0.02255	0.02884	0.05388	-1976.922561	False
68.0	56.0	0.33418314154678797	0.4864912335428393	0.9495088535840885	-1977.5179983218695	True
68.0	60.0	0.4545533402527724	0.6679040382337575	1.3091253562046887	-1981.7643973035592	True
68.0	64.0	0.04328	0.0713	0.1406	-1985.074763	False
72.0	0.0	0.01585	1.122e-06	0.02896	-2025.918691	False
72.0	4.0	0.06176	0.01888	0.03728	-2025.614426	False
72.0	8.0	0.08722	0.01776	0.04409	-2024.504737	False
72.0	12.0	0.02508	0.003268	0.03294	-2021.164741	False
72.0	16.0	0.01039	0.009628	0.0525	-2014.095458	False
72.0	20.0	0.021	0.02071	0.08206	-2006.624651	False
72.0	24.0	0.03788	0.02985	0.09993	-2003.285142	False
72.0	28.0	0.02116	0.02198	0.07525	-2000.804626	False
72.0	32.0	0.0285	0.02122	0.043	-1997.236043	False
72.0	36.0	0.01911	0.02674	0.07772	-1993.046826	False
72.0	40.0	0.04048	0.04642	0.08679	-1989.090708	False
72.0	44.0	0.01965	0.0247	0.05563	-1985.505993	False
72.0	48.0	0.0528	0.08131	0.169	-1980.813281	False
72.0	52.0	0.06101636494210538	0.08281106845493014	0.16373670508665938	-1977.416604326958	True
72.0	56.0	0.1830760585862805	0.25609605342956954	0.4977538221752731	-1977.5158293102177	True
72.0	60.0	0.21936510821439015	0.31824018237606566	0.6189177129313634	-1981.417153345912	True
72.0	64.0	0.04753	0.07998	0.1512	-1986.151951	False
76.0	0.0	0.02094	8.525e-06	0.02799	-2026.092468	False
76.0	4.0	0.0252	0.002448	0.0315	-2026.167502	False
76.0	8.0	0.08841	0.03194	0.05979	-2025.059229	False
76.0	12.0	0.07764	0.03382	0.045	-2022.389053	False
76.0	16.0	0.02884	0.009268	0.04212	-2016.23817	False
76.0	20.0	0.02207	0.01459	0.06453	-2008.760795	False
76.0	24.0	0.04433	0.04994	0.1499	-2004.732423	False
76.0	28.0	0.03134	0.01726	0.1044	-2002.229633	False
76.0	32.0	0.02279	0.0229	0.05522	-1998.742368	False
76.0	36.0	0.01953	0.01761	0.04704	-1994.418751	False
76.0	40.0	0.1885	0.3512	0.7692	-1989.68595	False
76.0	44.0	0.03755	0.03352	0.0606	-1986.704371	False
76.0	48.0	0.04975	0.08803	0.1803	-1983.142873	False
76.0	52.0	0.04005	0.04755	0.09412	-1978.084196	False
76.0	56.0	0.08165117722761295	0.10119880005309767	0.19417668288856405	-1977.0990446731084	True
76.0	60.0	0.10116559607081399	0.14014603969624773	0.26722665831000114	-1980.952576619362	True
76.0	64.0	0.034059942812675104	0.058468684605220034	0.10481281365889572	-1986.360015029728	True
80.0	0.0	0.03844	8.621e-06	0.02929	-2025.525839	False
80.0	4.0	0.03664	0.007325	0.03365	-2025.970731	False
80.0	8.0	0.02825	0.001487	0.03223	-2025.855701	False
80.0	12.0	0.09642	0.04113	0.04562	-2023.865514	False
80.0	16.0	0.08388	0.01855	0.03505	-2018.520694	False
80.0	20.0	0.04747	0.0245	0.07459	-2010.973945	False
80.0	24.0	0.04529	0.035	0.1271	-2006.281835	False
80.0	28.0	0.04368	0.005754	0.09693	-2003.472362	False
80.0	32.0	0.03351500619315573	0.0031986928843181772	0.045150508489356866	-2000.1662541280602	True
80.0	36.0	0.02644	0.01874	0.04219	-1995.777156	False
80.0	40.0	0.03884	0.05528	0.1341	-1991.401008	False
80.0	44.0	0.02845	0.02801	0.0641	-1987.784929	False
80.0	48.0	0.03669	0.02605	0.05766	-1984.899456	False
80.0	52.0	0.0477	0.07906	0.1577	-1980.546749	False
80.0	56.0	0.03658	0.03955	0.07595	-1976.753744	False
80.0	60.0	0.0527848127215691	0.07063444904693839	0.13168185560724766	-1981.3281607068711	True
80.0	64.0	0.03786489842767082	0.06553715228354662	0.11718569564719417	-1987.756788503426	True
84.0	0.0	0.02056	2.187e-05	0.02902	-2024.604263	False
84.0	4.0	0.02406	0.002259	0.03037	-2025.259049	False
84.0	8.0	0.02278	0.006336	0.02935	-2026.042135	False
84.0	12.0	0.1084	0.0385	0.04189	-2025.069397	False
84.0	16.0	0.1076	0.0321	0.03664	-2020.911509	False
84.0	20.0	0.05718	0.02673	0.07864	-2013.589801	False
84.0	24.0	0.04493	0.01709	0.08481	-2008.178368	False
84.0	28.0	0.04989	0.03065	0.1171	-2004.760172	False
84.0	32.0	0.05304	0.01863	0.08493	-2001.851187	False
84.0	36.0	0.06879	0.01979	0.06061	-1997.427452	False
84.0	40.0	0.02291	0.01947	0.05292	-1992.813294	False
84.0	44.0	0.05981	0.07303	0.1493	-1988.826592	False
84.0	48.0	0.04214	0.01929	0.05027	-1985.990555	False
84.0	52.0	0.06499	0.09898	0.1962	-1982.656017	False
84.0	56.0	0.03481	0.0455	0.08882	-1977.890707	False
84.0	60.0	0.034738862028348194	0.049160778477613576	0.0950228771170778	-1984.9420922483077	True
84.0	64.0	0.04816	0.08157	0.1525	-1990.934271	False
88.0	0.0	0.06014	8.965e-06	0.02678	-2023.217948	False
88.0	4.0	0.01873	0.002956	0.02834	-2024.025274	False
88.0	8.0	0.02049	0.007185	0.02848	-2025.464423	False
88.0	12.0	0.108	0.03557	0.03865	-2025.687269	False
88.0	16.0	0.09364	0.03619	0.03862	-2022.901924	False
88.0	20.0	0.07325	0.02005	0.04487	-2016.624239	False
88.0	24.0	0.06435	0.01177	0.07594	-2010.479748	False
88.0	28.0	0.06042	0.04477	0.1388	-2006.257655	False
88.0	32.0	0.0285	0.01169	0.04313	-2003.316055	False
88.0	36.0	0.02756	0.01871	0.05192	-1999.437951	False
88.0	40.0	0.05273	0.03452	0.1146	-1994.029949	False
88.0	44.0	0.01896	0.02051	0.05466	-1989.128654	False
88.0	48.0	0.03598	0.02785	0.07255	-1986.911706	False
88.0	52.0	0.05436	0.03367	0.06236	-1984.415178	False
88.0	56.0	0.02915269226441808	0.020696817383544897	0.04124406116268986	-1985.1535420613	True
88.0	60.0	0.005683	0.003619	0.013	-1992.060951	False
88.0	64.0	0.0111	0.01163	0.0283	-1992.856145	False
92.0	0.0	0.06608	1.094e-05	0.02492	-2022.003919	False
92.0	4.0	0.05861	0.01124	0.02847	-2022.431547	False
92.0	8.0	0.0525	0.006312	0.02845	-2024.222814	False
92.0	12.0	0.1025	0.03156	0.03547	-2025.712866	False
92.0	16.0	0.1051	0.04793	0.04448	-2024.536006	False
92.0	20.0	0.07978	0.02817	0.04237	-2019.632502	False
92.0	24.0	0.06446	0.0336	0.09249	-2013.168857	False
92.0	28.0	0.06525	0.02963	0.08445	-2008.1015	False
92.0	32.0	0.03778	0.01268	0.0332	-2004.661555	False
92.0	36.0	0.01624	0.01939	0.06417	-2001.381438	False
