       Z           N           Q20         Q30         BE              E0            M22           M32           M33
      100.00      158.00      368.00       24.00    -1920.0050        0.9438        0.0221       -0.0119        0.0274
      100.00      158.00      368.00       28.00    -1919.6370        0.7697        0.0208       -0.0156        0.0340
      100.00      158.00      368.00       32.00    -1919.8550        0.9258        0.0241       -0.0160        0.0291
      100.00      158.00      368.00       36.00    -1921.4320        1.1089        0.0212       -0.0073        0.0156
      100.00      158.00      368.00       40.00    -1921.5610        0.8859        0.0217       -0.0130        0.0177
      100.00      158.00      368.00       44.00    -1920.3050        0.8698        0.0185       -0.0123        0.0190
      100.00      158.00      368.00       48.00    -1918.3200        1.0152        0.0198       -0.0146        0.0238
      100.00      158.00      368.00       52.00    -1915.7550        0.9463        0.0142       -0.0089        0.0209
      100.00      158.00      368.00       56.00    -1911.4680        0.7261        0.0165       -0.0195        0.0573
      100.00      158.00      368.00       60.00    -1912.6620        0.9822        0.0153       -0.0103        0.0203
      100.00      158.00      372.00        0.00    -1945.9860        0.9012        0.0047        0.0000        0.0196
      100.00      158.00      372.00        4.00    -1946.0980        2.3469        0.0061        0.0022        0.0167
      100.00      158.00      372.00        8.00    -1944.4090        2.2730        0.0069       -0.0050        0.0212
      100.00      158.00      372.00       12.00    -1941.3450        2.3461        0.0265       -0.0067        0.0534
      100.00      158.00      372.00       16.00    -1937.5420        0.7402        0.0302       -0.0147        0.0811
      100.00      158.00      372.00       20.00    -1933.9430        0.5479        0.0428       -0.0619        0.1175
      100.00      158.00      372.00       24.00    -1920.3680        1.0048        0.0234       -0.0143        0.0320
      100.00      158.00      372.00       28.00    -1920.0130        0.7543        0.0183       -0.0113        0.0267
      100.00      158.00      372.00       32.00    -1919.9730        0.9340        0.0241       -0.0180        0.0323
      100.00      158.00      372.00       36.00    -1921.6120        1.0909        0.0207       -0.0070        0.0162
      100.00      158.00      372.00       40.00    -1921.9930        0.8900        0.0203       -0.0120        0.0167
      100.00      158.00      372.00       44.00    -1920.9500        0.8534        0.0184       -0.0123        0.0188
      100.00      158.00      372.00       48.00    -1919.1210        1.0191        0.0200       -0.0147        0.0227
      100.00      158.00      372.00       52.00    -1916.6240        0.9935        0.0152       -0.0105        0.0220
      100.00      158.00      372.00       56.00    -1913.6180        0.8507        0.0133       -0.0111        0.0209
      100.00      158.00      372.00       60.00    -1912.1630        0.7632        0.0149       -0.0109        0.0191
      100.00      158.00      376.00        0.00    -1947.9720        0.9162        0.0046       -0.0000        0.0186
      100.00      158.00      376.00        4.00    -1947.1890        2.3585        0.0059        0.0023        0.0161
      100.00      158.00      376.00        8.00    -1945.5720        2.2793        0.0067       -0.0047        0.0206
      100.00      158.00      376.00       12.00    -1942.6050        2.3517        0.0291       -0.0070        0.0565
      100.00      158.00      376.00       16.00    -1938.8350        2.3912        0.0291       -0.0117        0.0770
      100.00      158.00      376.00       20.00    -1935.2540        0.5465        0.0422       -0.0612        0.1164
      100.00      158.00      376.00       24.00    -1920.7800        1.1051        0.0239       -0.0179        0.0413
      100.00      158.00      376.00       28.00    -1920.3810        0.7424        0.0164       -0.0082        0.0212
      100.00      158.00      376.00       32.00    -1920.1320        0.9536        0.0236       -0.0196        0.0360
      100.00      158.00      376.00       36.00    -1921.7520        1.0690        0.0205       -0.0073        0.0172
      100.00      158.00      376.00       40.00    -1922.3800        0.8993        0.0190       -0.0111        0.0157
      100.00      158.00      376.00       44.00    -1921.5530        0.8415        0.0183       -0.0121        0.0186
      100.00      158.00      376.00       48.00    -1919.8940        1.0169        0.0208       -0.0150        0.0217
      100.00      158.00      376.00       52.00    -1917.4540        1.0189        0.0161       -0.0115        0.0227
      100.00      158.00      376.00       56.00    -1915.3070        0.8985        0.0171       -0.0106        0.0291
      100.00      158.00      376.00       60.00    -1913.7770        0.7202        0.0201       -0.0239        0.0639
      100.00      158.00      380.00        0.00    -1948.1380        0.9065        0.0045        0.0000        0.0186
      100.00      158.00      380.00        4.00    -1948.2640        2.3526        0.0058        0.0023        0.0155
      100.00      158.00      380.00        8.00    -1946.7190        2.2848        0.0066       -0.0045        0.0201
      100.00      158.00      380.00       12.00    -1943.8040        2.3519        0.0248       -0.0064        0.0495
      100.00      158.00      380.00       16.00    -1940.1060        2.4000        0.0289       -0.0109        0.0765
      100.00      158.00      380.00       20.00    -1936.5460        0.5447        0.0415       -0.0603        0.1150
      100.00      158.00      380.00       24.00    -1933.2060        2.3449        0.0338       -0.0175        0.1093
      100.00      158.00      380.00       28.00    -1920.7390        0.7323        0.0155       -0.0068        0.0186
      100.00      158.00      380.00       32.00    -1920.3870        0.9744        0.0216       -0.0189        0.0371
      100.00      158.00      380.00       36.00    -1921.8710        1.0423        0.0209       -0.0082        0.0190
      100.00      158.00      380.00       40.00    -1922.7340        0.9119        0.0180       -0.0103        0.0148
      100.00      158.00      380.00       44.00    -1922.1170        0.8368        0.0180       -0.0119        0.0184
      100.00      158.00      380.00       48.00    -1920.6590        1.0052        0.0222       -0.0157        0.0214
      100.00      158.00      380.00       52.00    -1918.2600        1.0273        0.0170       -0.0123        0.0233
      100.00      158.00      380.00       56.00    -1914.7900        0.7366        0.0152       -0.0172        0.0524
      100.00      158.00      380.00       60.00    -1914.6160        0.9068        0.0172       -0.0116        0.0282
      100.00      158.00      384.00        0.00    -1949.1910        0.9090        0.0044       -0.0000        0.0181
      100.00      158.00      384.00        4.00    -1949.3210        2.3617        0.0056        0.0023        0.0149
      100.00      158.00      384.00        8.00    -1947.8480        2.2898        0.0064       -0.0043        0.0196
      100.00      158.00      384.00       12.00    -1945.0070        2.3535        0.0241       -0.0062        0.0479
      100.00      158.00      384.00       16.00    -1941.3590        2.4040        0.0287       -0.0101        0.0757
      100.00      158.00      384.00       20.00    -1937.8180        0.5427        0.0408       -0.0593        0.1134
      100.00      158.00      384.00       24.00    -1934.5030        0.6301        0.0334       -0.0224        0.1078
      100.00      158.00      384.00       28.00    -1921.0750        0.7249        0.0154       -0.0068        0.0185
      100.00      158.00      384.00       32.00    -1920.7310        0.9694        0.0184       -0.0149        0.0316
      100.00      158.00      384.00       36.00    -1921.9750        1.0118        0.0220       -0.0100        0.0219
