 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       1.90637766     -24.93188244   0.47170828E-07   0.31588664E-07   0.23450958E-06   0.11450017E-06
       1.90637766     -23.96812926   0.37569110E-07   0.28413598E-07   0.24516106E-07   0.25533542E-07
       1.90637766     -23.03091836   0.12567620E-07   0.69866282E-08   0.21495193E-09   0.57702724E-10
       1.90637766     -22.11665927   0.11956151E-07   0.76785794E-08   0.38263601E-09   0.21062405E-09
       1.90637766     -21.22246387   0.17014861E-07   0.73597282E-08   0.54064476E-09   0.53263667E-10
       1.90637766     -20.34596339   0.35360797E-07   0.93151935E-08   0.52236254E-08   0.10819324E-09
       1.90637766     -19.48518273   0.53590963E-07   0.52358395E-08   0.39661636E-07   0.19957404E-10
       1.90637766     -18.63845145   0.21170902E-06   0.50365341E-08   0.59334731E-06   0.53813519E-11
       1.90637766     -17.80433916   0.10025775E-05   0.67127335E-07   0.39095427E-04   0.74012600E-07
       1.90637766     -16.98160740   0.31780962E-05   0.17735431E-06   0.23523597E-03   0.10626771E-05
       1.90637766     -16.16917335   0.12462759E-04   0.88437360E-06   0.10069306E-02   0.26746151E-04
       1.90637766     -15.36608176   0.56612393E-04   0.77838892E-05   0.55381161E-02   0.44109612E-03
       1.90637766     -14.57148304   0.23494403E-03   0.46939868E-04   0.26091906E-01   0.41715174E-02
       1.90637766     -13.78461585   0.10488014E-02   0.30487602E-03   0.10656208E+00   0.32451870E-01
       1.90637766     -13.00479319   0.45832680E-02   0.19266933E-02   0.34305903E+00   0.20495573E+00
       1.90637766     -12.23139099   0.14410650E-01   0.78250559E-02   0.58787057E+00   0.52164665E+00
       1.90637766     -11.46383888   0.28895400E-01   0.18564843E-01   0.65637870E+00   0.67258734E+00
       1.90637766     -10.70161241   0.39664933E-01   0.28273142E-01   0.59649979E+00   0.66100744E+00
       1.90637766      -9.94422666   0.44185502E-01   0.32231196E-01   0.51683181E+00   0.56408431E+00
       1.90637766      -9.19123072   0.46174355E-01   0.32143671E-01   0.50505904E+00   0.47267624E+00
       1.90637766      -8.44220315   0.46942311E-01   0.31765959E-01   0.52291370E+00   0.47263582E+00
       1.90637766      -7.69674789   0.46182686E-01   0.32222602E-01   0.50255537E+00   0.54123089E+00
       1.90637766      -6.95449088   0.45135035E-01   0.32299023E-01   0.47132945E+00   0.57595970E+00
       1.90637766      -6.21507705   0.44964119E-01   0.31703301E-01   0.47462419E+00   0.56496902E+00
       1.90637766      -5.47816762   0.45339358E-01   0.30883740E-01   0.49681112E+00   0.52787612E+00
       1.90637766      -4.74343776   0.45731311E-01   0.30115011E-01   0.51626580E+00   0.47333013E+00
       1.90637766      -4.01057448   0.45580806E-01   0.29907729E-01   0.51809300E+00   0.45141342E+00
       1.90637766      -3.27927470   0.44586044E-01   0.30290648E-01   0.50249923E+00   0.49873348E+00
       1.90637766      -2.54924346   0.43294262E-01   0.29932819E-01   0.50600641E+00   0.56968758E+00
       1.90637766      -1.82019229   0.41663598E-01   0.27861586E-01   0.54143080E+00   0.59908801E+00
