 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       0.88544767     -29.36175192       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767     -28.22033258       0.00000000       0.00000000       0.00000000       0.00000000
       0.88544767     -27.13606824       0.00000001       0.00000001       0.00000005       0.00000004
       0.88544767     -26.09731983       0.00000003       0.00000003       0.00000013       0.00000011
       0.88544767     -25.09591010       0.00000005       0.00000004       0.00000004       0.00000004
       0.88544767     -24.12581636       0.00000002       0.00000001       0.00000000       0.00000000
       0.88544767     -23.18243951       0.00000002       0.00000002       0.00000000       0.00000000
       0.88544767     -22.26216548       0.00000001       0.00000001       0.00000000       0.00000000
       0.88544767     -21.36208714       0.00000003       0.00000001       0.00000000       0.00000000
       0.88544767     -20.47982013       0.00000003       0.00000001       0.00000000       0.00000000
       0.88544767     -19.61337637       0.00000009       0.00000001       0.00000006       0.00000000
       0.88544767     -18.76107443       0.00000055       0.00000004       0.00000987       0.00000001
       0.88544767     -17.92147448       0.00000208       0.00000017       0.00014696       0.00000100
       0.88544767     -17.09332994       0.00000810       0.00000062       0.00072745       0.00001344
       0.88544767     -16.27555086       0.00004011       0.00000581       0.00408076       0.00036055
       0.88544767     -15.46717570       0.00018062       0.00003816       0.02144766       0.00401383
       0.88544767     -14.66734929       0.00085224       0.00025452       0.09348820       0.03195661
       0.88544767     -13.87530528       0.00405670       0.00174128       0.32967428       0.21501685
       0.88544767     -13.09035214       0.01382701       0.00765908       0.58992272       0.54743800
       0.88544767     -12.31186171       0.02895396       0.01894491       0.66043388       0.68938954
       0.88544767     -11.53925984       0.04003204       0.02895978       0.59286674       0.66078293
       0.88544767     -10.77201866       0.04421992       0.03245530       0.50812870       0.54518413
       0.88544767     -10.00965004       0.04591992       0.03209466       0.50048609       0.45937339
       0.88544767      -9.25170013       0.04654349       0.03233238       0.51453917       0.49781446
       0.88544767      -8.49774467       0.04597720       0.03297599       0.48339310       0.54980505
       0.88544767      -7.74738504       0.04625338       0.03181041       0.48717301       0.48622595
       0.88544767      -7.00024470       0.04723849       0.03038466       0.53241475       0.42841770
       0.88544767      -6.25596624       0.04640165       0.03075461       0.51625739       0.48132716
       0.88544767      -5.51420866       0.04470732       0.03153743       0.47241651       0.56012561
       0.88544767      -4.77464499       0.04457152       0.03082934       0.48815744       0.54124062
       0.88544767      -4.03696018       0.04515521       0.02960420       0.51902575       0.46991200
       0.88544767      -3.30084915       0.04485467       0.02942243       0.51008110       0.45931091
       0.88544767      -2.56601501       0.04400862       0.02959284       0.51061366       0.51184291
       0.88544767      -1.83216740       0.04245891       0.02855761       0.54065662       0.56546420
