 r  z  rhoN/2  rhoP/2  localizarionN  localizationP 
       2.43892714     -16.65320126       0.00000554       0.00000022       0.00327056       0.00000681
       2.43892714     -15.85647881       0.00001756       0.00000091       0.00746800       0.00006650
       2.43892714     -15.06891816       0.00006294       0.00000635       0.02041568       0.00070458
       2.43892714     -14.28968613       0.00021870       0.00003495       0.06021462       0.00553257
       2.43892714     -13.51803611       0.00078504       0.00018891       0.14901653       0.03202414
       2.43892714     -12.75329438       0.00292761       0.00106114       0.33999829       0.16970621
       2.43892714     -11.99484896       0.00913871       0.00449378       0.55503339       0.46638720
       2.43892714     -11.24214048       0.02034289       0.01223402       0.65173486       0.66412857
       2.43892714     -10.49465466       0.03223239       0.02201768       0.63982531       0.70877929
       2.43892714      -9.75191594       0.04004480       0.02904238       0.57621339       0.66172954
       2.43892714      -9.01348214       0.04379675       0.03171614       0.52199698       0.57153346
       2.43892714      -8.27893996       0.04544063       0.03185937       0.50152095       0.49399661
       2.43892714      -7.54790101       0.04630455       0.03142558       0.50784948       0.46253130
       2.43892714      -6.81999846       0.04679784       0.03116526       0.52090909       0.46902840
       2.43892714      -6.09488410       0.04671127       0.03109476       0.51968509       0.48776119
       2.43892714      -5.37222571       0.04639897       0.03091691       0.51582123       0.49486500
       2.43892714      -4.65170474       0.04638568       0.03039159       0.52538682       0.48090641
       2.43892714      -3.93301426       0.04615764       0.02979106       0.52451146       0.46387269
       2.43892714      -3.21585703       0.04535391       0.02954795       0.50318465       0.47052158
       2.43892714      -2.49994381       0.04473507       0.02954979       0.49782334       0.50012798
       2.43892714      -1.78499172       0.04441106       0.02934724       0.51413092       0.52329952
       2.43892714      -1.07072274       0.04349723       0.02896086       0.51042964       0.52442262
       2.43892714      -0.35686226       0.04238692       0.02889264       0.48608118       0.52231124
       2.43892714       0.35686226       0.04262364       0.02942165       0.48669916       0.53710883
       2.43892714       1.07072274       0.04408529       0.03012793       0.51031222       0.55239473
       2.43892714       1.78499172       0.04489122       0.03039019       0.51635774       0.54476961
       2.43892714       2.49994381       0.04423590       0.03020359       0.50048920       0.52471605
       2.43892714       3.21585703       0.04322472       0.03012633       0.48359287       0.52123351
       2.43892714       3.93301426       0.04323124       0.03035038       0.48518912       0.53026962
       2.43892714       4.65170474       0.04413432       0.03056760       0.50110592       0.52435454
