Q20,Q30,Q40
312.18,5.13,50.00
311.83,4.82,50.00
311.76,4.76,50.00
311.49,4.52,50.00
311.18,4.22,50.00
310.91,3.92,50.00
310.69,3.62,50.00
310.51,3.32,50.00
310.37,3.02,50.00
310.26,2.71,50.00
310.18,2.41,50.00
310.13,2.11,50.00
310.10,1.81,50.00
310.09,1.51,50.00
310.10,1.21,50.00
310.11,0.90,50.00
310.13,0.60,50.00
310.16,0.30,50.00
310.18,0.00,50.00
303.92,2.80,50.00
305.60,3.02,50.00
305.88,3.07,50.00
306.13,3.32,50.00
306.29,3.62,50.00
306.33,3.92,50.00
306.29,4.22,50.00
306.19,4.52,50.00
306.04,4.82,50.00
305.88,5.09,50.00
305.83,5.13,50.00
305.33,5.43,50.00
304.83,5.73,50.00
304.32,6.03,50.00
303.92,6.26,50.00
303.77,6.03,50.00
303.62,5.73,50.00
303.50,5.43,50.00
303.41,5.13,50.00
303.35,4.82,50.00
303.32,4.52,50.00
303.32,4.22,50.00
303.36,3.92,50.00
303.43,3.62,50.00
303.55,3.32,50.00
303.73,3.02,50.00
303.92,2.80,50.00
205.88,13.23,50.00
204.79,13.27,50.00
203.92,13.29,50.00
201.96,13.44,50.00
201.20,13.57,50.00
200.00,13.80,50.00
199.81,13.87,50.00
199.06,14.17,50.00
198.45,14.47,50.00
198.04,14.72,50.00
197.97,14.77,50.00
197.64,15.08,50.00
197.39,15.38,50.00
197.21,15.68,50.00
197.08,15.98,50.00
197.02,16.28,50.00
197.03,16.58,50.00
197.11,16.88,50.00
197.27,17.19,50.00
197.53,17.49,50.00
197.90,17.79,50.00
198.04,17.87,50.00
198.49,18.09,50.00
199.32,18.39,50.00
200.00,18.59,50.00
200.63,18.69,50.00
201.96,18.88,50.00
203.92,18.92,50.00
205.88,18.72,50.00
206.00,18.69,50.00
207.32,18.39,50.00
207.84,18.26,50.00
208.31,18.09,50.00
209.06,17.79,50.00
209.73,17.49,50.00
209.80,17.45,50.00
210.26,17.19,50.00
210.73,16.88,50.00
211.16,16.58,50.00
211.55,16.28,50.00
211.76,16.10,50.00
211.92,15.98,50.00
212.25,15.68,50.00
212.55,15.38,50.00
212.78,15.08,50.00
212.94,14.77,50.00
212.99,14.47,50.00
212.89,14.17,50.00
212.59,13.87,50.00
211.98,13.57,50.00
211.76,13.50,50.00
209.91,13.27,50.00
209.80,13.26,50.00
207.84,13.22,50.00
205.88,13.23,50.00
238.19,0.00,51.00
238.23,0.30,51.00
238.27,0.60,51.00
238.33,0.90,51.00
238.38,1.21,51.00
238.43,1.51,51.00
238.48,1.81,51.00
238.51,2.11,51.00
238.52,2.41,51.00
238.48,2.71,51.00
238.38,3.02,51.00
238.18,3.32,51.00
237.82,3.62,51.00
237.25,3.91,51.00
237.24,3.92,51.00
236.69,4.22,51.00
235.97,4.52,51.00
235.29,4.76,51.00
235.19,4.82,51.00
234.67,5.13,51.00
234.07,5.43,51.00
233.38,5.73,51.00
233.33,5.75,51.00
232.80,6.03,51.00
232.21,6.33,51.00
231.59,6.63,51.00
231.37,6.74,51.00
231.07,6.93,51.00
230.65,7.24,51.00
230.29,7.54,51.00
230.00,7.84,51.00
229.80,8.14,51.00
229.70,8.44,51.00
229.69,8.74,51.00
229.78,9.05,51.00
229.96,9.35,51.00
230.24,9.65,51.00
230.62,9.95,51.00
231.12,10.25,51.00
231.37,10.37,51.00
231.93,10.55,51.00
233.05,10.85,51.00
233.33,10.92,51.00
235.29,11.11,51.00
237.25,11.06,51.00
238.90,10.85,51.00
239.22,10.82,51.00
240.35,10.55,51.00
241.18,10.34,51.00
241.36,10.25,51.00
241.94,9.95,51.00
242.43,9.65,51.00
242.87,9.35,51.00
243.14,9.14,51.00
243.24,9.05,51.00
243.56,8.74,51.00
243.90,8.44,51.00
244.27,8.14,51.00
244.72,7.84,51.00
245.10,7.62,51.00
245.25,7.54,51.00
245.87,7.24,51.00
246.57,6.93,51.00
247.06,6.75,51.00
247.36,6.63,51.00
248.25,6.33,51.00
249.02,6.10,51.00
249.28,6.03,51.00
250.59,5.73,51.00
250.98,5.65,51.00
251.79,5.43,51.00
252.94,5.16,51.00
253.08,5.13,51.00
254.50,4.82,51.00
254.90,4.75,51.00
256.29,4.82,51.00
256.86,4.85,51.00
257.78,5.13,51.00
258.74,5.43,51.00
258.82,5.45,51.00
259.94,5.73,51.00
260.78,5.96,51.00
261.15,6.03,51.00
262.59,6.33,51.00
262.75,6.37,51.00
263.13,6.63,51.00
263.60,6.93,51.00
264.10,7.24,51.00
264.66,7.54,51.00
264.71,7.56,51.00
265.24,7.84,51.00
265.95,8.14,51.00
266.67,8.39,51.00
267.51,8.14,51.00
268.53,7.84,51.00
268.63,7.81,51.00
268.96,7.54,51.00
269.38,7.24,51.00
269.88,6.93,51.00
270.53,6.63,51.00
270.59,6.61,51.00
272.55,6.55,51.00
272.72,6.63,51.00
273.23,6.93,51.00
273.67,7.24,51.00
274.04,7.54,51.00
274.38,7.84,51.00
274.51,7.96,51.00
274.69,8.14,51.00
275.00,8.44,51.00
275.31,8.74,51.00
275.65,9.05,51.00
276.03,9.35,51.00
276.47,9.65,51.00
276.47,9.65,51.00
277.23,9.95,51.00
277.90,10.25,51.00
278.43,10.51,51.00
278.54,10.55,51.00
279.27,10.85,51.00
279.88,11.16,51.00
280.39,11.44,51.00
280.47,11.46,51.00
281.79,11.76,51.00
282.35,11.89,51.00
284.31,12.03,51.00
284.66,12.06,51.00
286.27,12.20,51.00
287.66,12.36,51.00
288.24,12.44,51.00
289.72,12.66,51.00
290.20,12.76,51.00
292.16,12.91,51.00
293.50,12.66,51.00
294.12,12.54,51.00
296.08,12.48,51.00
296.56,12.66,51.00
297.30,12.96,51.00
298.01,13.27,51.00
298.04,13.28,51.00
298.55,13.57,51.00
299.12,13.87,51.00
299.73,14.17,51.00
300.00,14.30,51.00
300.75,14.47,51.00
301.96,14.73,51.00
303.49,14.77,51.00
303.92,14.79,51.00
304.10,14.77,51.00
305.88,14.65,51.00
307.84,14.50,51.00
308.93,14.47,51.00
309.80,14.45,51.00
311.76,14.39,51.00
313.23,14.17,51.00
313.73,14.06,51.00
314.43,13.87,51.00
315.30,13.57,51.00
315.69,13.40,51.00
316.75,13.27,51.00
317.65,13.15,51.00
319.61,13.16,51.00
320.48,12.96,51.00
321.46,12.66,51.00
321.57,12.62,51.00
321.84,12.36,51.00
322.02,12.06,51.00
322.09,11.76,51.00
322.06,11.46,51.00
321.95,11.16,51.00
321.77,10.85,51.00
321.57,10.60,51.00
321.51,10.55,51.00
321.13,10.25,51.00
320.74,9.95,51.00
320.35,9.65,51.00
319.96,9.35,51.00
319.61,9.07,51.00
319.59,9.05,51.00
319.30,8.74,51.00
319.05,8.44,51.00
318.82,8.14,51.00
318.61,7.84,51.00
318.41,7.54,51.00
318.21,7.24,51.00
317.99,6.93,51.00
317.76,6.63,51.00
317.65,6.50,51.00
317.50,6.33,51.00
317.22,6.03,51.00
316.91,5.73,51.00
316.57,5.43,51.00
316.20,5.13,51.00
315.81,4.82,51.00
315.69,4.73,51.00
315.42,4.52,51.00
315.09,4.22,51.00
314.81,3.92,51.00
314.60,3.62,51.00
314.45,3.32,51.00
314.36,3.02,51.00
314.31,2.71,51.00
314.31,2.41,51.00
314.34,2.11,51.00
314.40,1.81,51.00
314.49,1.51,51.00
314.59,1.21,51.00
314.71,0.90,51.00
314.82,0.60,51.00
314.93,0.30,51.00
315.02,0.00,51.00
209.80,12.96,51.00
209.56,12.96,51.00
207.84,12.99,51.00
205.88,13.05,51.00
203.92,13.15,51.00
202.59,13.27,51.00
201.96,13.33,51.00
200.79,13.57,51.00
200.00,13.76,51.00
199.73,13.87,51.00
199.08,14.17,51.00
198.55,14.47,51.00
198.12,14.77,51.00
198.04,14.84,51.00
197.81,15.08,51.00
197.58,15.38,51.00
197.40,15.68,51.00
197.28,15.98,51.00
197.21,16.28,51.00
197.19,16.58,51.00
197.24,16.88,51.00
197.35,17.19,51.00
197.53,17.49,51.00
197.79,17.79,51.00
198.04,18.00,51.00
198.17,18.09,51.00
198.69,18.39,51.00
199.36,18.69,51.00
200.00,18.92,51.00
200.26,18.99,51.00
201.62,19.30,51.00
201.96,19.36,51.00
203.92,19.55,51.00
205.88,19.52,51.00
207.84,19.31,51.00
207.89,19.30,51.00
209.27,18.99,51.00
209.80,18.86,51.00
210.34,18.69,51.00
211.19,18.39,51.00
211.76,18.17,51.00
211.94,18.09,51.00
212.61,17.79,51.00
213.22,17.49,51.00
213.73,17.22,51.00
213.80,17.19,51.00
214.35,16.88,51.00
214.87,16.58,51.00
215.33,16.28,51.00
215.69,16.02,51.00
215.74,15.98,51.00
216.08,15.68,51.00
216.31,15.38,51.00
216.41,15.08,51.00
216.38,14.77,51.00
216.20,14.47,51.00
215.88,14.17,51.00
215.69,14.05,51.00
215.38,13.87,51.00
214.64,13.57,51.00
213.73,13.30,51.00
213.56,13.27,51.00
211.76,13.02,51.00
209.97,12.96,51.00
209.80,12.96,51.00
240.11,0.00,52.00
240.21,0.30,52.00
240.33,0.60,52.00
240.45,0.90,52.00
240.57,1.21,52.00
240.70,1.51,52.00
240.81,1.81,52.00
240.91,2.11,52.00
240.99,2.41,52.00
241.05,2.71,52.00
241.07,3.02,52.00
241.07,3.32,52.00
241.01,3.62,52.00
240.89,3.92,52.00
240.69,4.22,52.00
240.38,4.52,52.00
239.94,4.82,52.00
239.32,5.13,52.00
239.22,5.17,52.00
237.25,5.39,52.00
237.13,5.43,52.00
235.97,5.73,52.00
235.29,5.91,52.00
235.07,6.03,52.00
234.48,6.33,52.00
233.87,6.63,52.00
233.33,6.89,52.00
233.27,6.93,52.00
232.84,7.24,52.00
232.44,7.54,52.00
232.10,7.84,52.00
231.85,8.14,52.00
231.69,8.44,52.00
231.63,8.74,52.00
231.66,9.05,52.00
231.78,9.35,52.00
231.99,9.65,52.00
232.28,9.95,52.00
232.66,10.25,52.00
233.12,10.55,52.00
233.33,10.67,52.00
233.78,10.85,52.00
234.67,11.16,52.00
235.29,11.33,52.00
236.39,11.46,52.00
237.25,11.53,52.00
239.22,11.48,52.00
239.49,11.46,52.00
241.18,11.29,52.00
241.70,11.16,52.00
242.71,10.85,52.00
243.14,10.70,52.00
243.36,10.55,52.00
243.77,10.25,52.00
244.16,9.95,52.00
244.55,9.65,52.00
244.94,9.35,52.00
245.10,9.23,52.00
245.33,9.05,52.00
245.76,8.74,52.00
246.29,8.44,52.00
246.93,8.14,52.00
247.06,8.09,52.00
247.65,7.84,52.00
248.48,7.54,52.00
249.02,7.36,52.00
249.36,7.24,52.00
250.30,6.93,52.00
250.98,6.76,52.00
251.31,6.63,52.00
252.21,6.33,52.00
252.94,6.13,52.00
253.30,6.03,52.00
254.52,5.73,52.00
254.90,5.64,52.00
256.57,5.73,52.00
256.86,5.74,52.00
257.84,6.03,52.00
258.82,6.31,52.00
258.91,6.33,52.00
260.31,6.63,52.00
260.78,6.73,52.00
262.25,6.93,52.00
262.75,7.00,52.00
263.33,7.24,52.00
264.17,7.54,52.00
264.71,7.71,52.00
265.08,7.84,52.00
266.12,8.14,52.00
266.67,8.27,52.00
267.24,8.14,52.00
268.56,7.84,52.00
268.63,7.82,52.00
269.10,7.54,52.00
269.68,7.24,52.00
270.39,6.93,52.00
270.59,6.86,52.00
272.55,6.84,52.00
272.73,6.93,52.00
273.26,7.24,52.00
273.74,7.54,52.00
274.18,7.84,52.00
274.51,8.07,52.00
274.61,8.14,52.00
275.03,8.44,52.00
275.47,8.74,52.00
275.94,9.05,52.00
276.47,9.34,52.00
276.48,9.35,52.00
277.19,9.65,52.00
277.80,9.95,52.00
278.34,10.25,52.00
278.43,10.31,52.00
278.91,10.55,52.00
279.41,10.85,52.00
279.85,11.16,52.00
280.25,11.46,52.00
280.39,11.57,52.00
281.03,11.76,52.00
282.05,12.06,52.00
282.35,12.15,52.00
284.31,12.32,52.00
284.63,12.36,52.00
286.27,12.58,52.00
286.73,12.66,52.00
288.14,12.96,52.00
288.24,12.99,52.00
289.17,13.27,52.00
290.06,13.57,52.00
290.20,13.62,52.00
291.47,13.87,52.00
292.16,14.01,52.00
293.54,13.87,52.00
294.12,13.80,52.00
296.08,13.62,52.00
296.95,13.87,52.00
298.02,14.17,52.00
298.04,14.18,52.00
298.83,14.47,52.00
299.71,14.77,52.00
300.00,14.87,52.00
301.22,15.08,52.00
301.96,15.19,52.00
303.92,15.22,52.00
305.59,15.08,52.00
305.88,15.05,52.00
307.84,14.89,52.00
309.80,14.92,52.00
311.72,15.08,52.00
311.76,15.08,52.00
313.73,15.18,52.00
315.69,15.15,52.00
317.65,15.10,52.00
319.61,15.12,52.00
321.57,15.16,52.00
323.53,15.15,52.00
324.03,15.08,52.00
325.49,14.78,52.00
325.50,14.77,52.00
326.03,14.47,52.00
326.45,14.17,52.00
326.76,13.87,52.00
326.99,13.57,52.00
327.15,13.27,52.00
327.24,12.96,52.00
327.28,12.66,52.00
327.26,12.36,52.00
327.20,12.06,52.00
327.08,11.76,52.00
326.93,11.46,52.00
326.73,11.16,52.00
326.51,10.85,52.00
326.26,10.55,52.00
325.99,10.25,52.00
325.70,9.95,52.00
325.49,9.73,52.00
325.38,9.65,52.00
324.98,9.35,52.00
324.55,9.05,52.00
324.10,8.74,52.00
323.63,8.44,52.00
323.53,8.38,52.00
323.04,8.14,52.00
322.41,7.84,52.00
321.78,7.54,52.00
321.57,7.43,52.00
321.37,7.24,52.00
321.08,6.93,52.00
320.81,6.63,52.00
320.55,6.33,52.00
320.28,6.03,52.00
320.01,5.73,52.00
319.71,5.43,52.00
319.61,5.32,52.00
319.49,5.13,52.00
319.29,4.82,52.00
319.07,4.52,52.00
318.82,4.22,52.00
318.58,3.92,52.00
318.36,3.62,52.00
318.19,3.32,52.00
318.09,3.02,52.00
318.06,2.71,52.00
318.10,2.41,52.00
318.19,2.11,52.00
318.29,1.81,52.00
318.41,1.51,52.00
318.53,1.21,52.00
318.63,0.90,52.00
318.73,0.60,52.00
318.81,0.30,52.00
318.87,0.00,52.00
205.88,12.96,52.00
205.85,12.96,52.00
203.92,13.09,52.00
202.41,13.27,52.00
201.96,13.33,52.00
200.95,13.57,52.00
200.00,13.85,52.00
199.96,13.87,52.00
199.39,14.17,52.00
198.93,14.47,52.00
198.55,14.77,52.00
198.24,15.08,52.00
198.04,15.34,52.00
198.01,15.38,52.00
197.85,15.68,52.00
197.75,15.98,52.00
197.69,16.28,52.00
197.67,16.58,52.00
197.71,16.88,52.00
197.80,17.19,52.00
197.95,17.49,52.00
198.04,17.61,52.00
198.18,17.79,52.00
198.48,18.09,52.00
198.87,18.39,52.00
199.35,18.69,52.00
199.95,18.99,52.00
200.00,19.02,52.00
200.76,19.30,52.00
201.77,19.60,52.00
201.96,19.65,52.00
203.36,19.90,52.00
203.92,19.99,52.00
205.88,20.12,52.00
207.84,20.08,52.00
209.67,19.90,52.00
209.80,19.89,52.00
211.37,19.60,52.00
211.76,19.52,52.00
212.63,19.30,52.00
213.73,18.99,52.00
213.73,18.99,52.00
214.65,18.69,52.00
215.53,18.39,52.00
215.69,18.34,52.00
216.36,18.09,52.00
217.16,17.79,52.00
217.65,17.59,52.00
217.92,17.49,52.00
218.64,17.19,52.00
219.31,16.88,52.00
219.61,16.73,52.00
219.87,16.58,52.00
220.32,16.28,52.00
220.63,15.98,52.00
220.78,15.68,52.00
220.75,15.38,52.00
220.50,15.08,52.00
220.03,14.77,52.00
219.61,14.59,52.00
219.35,14.47,52.00
218.55,14.17,52.00
217.65,13.89,52.00
217.58,13.87,52.00
216.51,13.57,52.00
215.69,13.37,52.00
215.15,13.27,52.00
213.73,13.03,52.00
212.99,12.96,52.00
211.76,12.87,52.00
209.80,12.84,52.00
207.84,12.89,52.00
205.88,12.96,52.00
242.46,0.00,53.00
242.52,0.30,53.00
242.58,0.60,53.00
242.63,0.90,53.00
242.68,1.21,53.00
242.72,1.51,53.00
242.75,1.81,53.00
242.76,2.11,53.00
242.77,2.41,53.00
242.76,2.71,53.00
242.75,3.02,53.00
242.71,3.32,53.00
242.66,3.62,53.00
242.58,3.92,53.00
242.48,4.22,53.00
242.34,4.52,53.00
242.15,4.82,53.00
241.91,5.13,53.00
241.58,5.43,53.00
241.18,5.71,53.00
241.13,5.73,53.00
240.28,6.03,53.00
239.22,6.33,53.00
239.21,6.33,53.00
237.53,6.63,53.00
237.25,6.70,53.00
236.59,6.93,53.00
235.90,7.24,53.00
235.36,7.54,53.00
235.29,7.59,53.00
234.98,7.84,53.00
234.67,8.14,53.00
234.43,8.44,53.00
234.26,8.74,53.00
234.17,9.05,53.00
234.14,9.35,53.00
234.17,9.65,53.00
234.26,9.95,53.00
234.40,10.25,53.00
234.60,10.55,53.00
234.86,10.85,53.00
235.20,11.16,53.00
235.29,11.23,53.00
235.76,11.46,53.00
236.64,11.76,53.00
237.25,11.91,53.00
239.22,12.05,53.00
241.18,12.05,53.00
243.14,11.81,53.00
243.28,11.76,53.00
243.97,11.46,53.00
244.62,11.16,53.00
245.10,10.93,53.00
245.21,10.85,53.00
245.66,10.55,53.00
246.15,10.25,53.00
246.71,9.95,53.00
247.06,9.78,53.00
247.37,9.65,53.00
248.14,9.35,53.00
249.02,9.06,53.00
249.07,9.05,53.00
249.93,8.74,53.00
250.91,8.44,53.00
250.98,8.42,53.00
251.63,8.14,53.00
252.40,7.84,53.00
252.94,7.64,53.00
253.23,7.54,53.00
254.11,7.24,53.00
254.90,7.00,53.00
256.65,6.93,53.00
256.86,6.93,53.00
256.90,6.93,53.00
258.69,7.24,53.00
258.82,7.25,53.00
260.78,7.44,53.00
262.75,7.51,53.00
262.91,7.54,53.00
264.71,7.83,53.00
264.73,7.84,53.00
266.54,8.14,53.00
266.67,8.16,53.00
266.77,8.14,53.00
268.62,7.84,53.00
268.63,7.84,53.00
269.40,7.54,53.00
270.32,7.24,53.00
270.59,7.16,53.00
272.55,7.20,53.00
272.63,7.24,53.00
273.25,7.54,53.00
273.86,7.84,53.00
274.50,8.14,53.00
274.51,8.14,53.00
275.09,8.44,53.00
275.71,8.74,53.00
276.38,9.05,53.00
276.47,9.08,53.00
277.10,9.35,53.00
277.70,9.65,53.00
278.22,9.95,53.00
278.43,10.09,53.00
278.70,10.25,53.00
279.15,10.55,53.00
279.54,10.85,53.00
279.88,11.16,53.00
280.20,11.46,53.00
280.39,11.65,53.00
280.70,11.76,53.00
281.55,12.06,53.00
282.35,12.34,53.00
282.56,12.36,53.00
284.31,12.55,53.00
284.96,12.66,53.00
286.27,12.90,53.00
286.51,12.96,53.00
287.53,13.27,53.00
288.24,13.49,53.00
288.43,13.57,53.00
289.18,13.87,53.00
289.93,14.17,53.00
290.20,14.27,53.00
291.10,14.47,53.00
292.16,14.70,53.00
294.12,14.57,53.00
295.18,14.47,53.00
296.08,14.38,53.00
296.59,14.47,53.00
298.04,14.73,53.00
298.20,14.77,53.00
299.34,15.08,53.00
300.00,15.24,53.00
300.92,15.38,53.00
301.96,15.53,53.00
303.92,15.57,53.00
305.88,15.42,53.00
306.46,15.38,53.00
307.84,15.28,53.00
309.26,15.38,53.00
309.80,15.42,53.00
311.01,15.68,53.00
311.76,15.89,53.00
312.06,15.98,53.00
312.88,16.28,53.00
313.54,16.58,53.00
313.73,16.67,53.00
314.32,16.88,53.00
315.12,17.19,53.00
315.69,17.40,53.00
316.16,17.49,53.00
317.55,17.79,53.00
317.65,17.82,53.00
319.04,18.09,53.00
319.61,18.29,53.00
320.00,18.39,53.00
320.94,18.69,53.00
321.57,18.95,53.00
323.53,18.82,53.00
324.22,18.69,53.00
325.49,18.52,53.00
325.91,18.39,53.00
326.96,18.09,53.00
327.45,17.95,53.00
327.74,17.79,53.00
328.29,17.49,53.00
328.85,17.19,53.00
329.41,16.89,53.00
329.42,16.88,53.00
329.84,16.58,53.00
330.27,16.28,53.00
330.70,15.98,53.00
331.10,15.68,53.00
331.37,15.45,53.00
331.45,15.38,53.00
331.75,15.08,53.00
332.00,14.77,53.00
332.21,14.47,53.00
332.38,14.17,53.00
332.49,13.87,53.00
332.55,13.57,53.00
332.56,13.27,53.00
332.53,12.96,53.00
332.45,12.66,53.00
332.33,12.36,53.00
332.18,12.06,53.00
331.98,11.76,53.00
331.76,11.46,53.00
331.52,11.16,53.00
331.37,10.99,53.00
331.28,10.85,53.00
331.05,10.55,53.00
330.81,10.25,53.00
330.56,9.95,53.00
330.30,9.65,53.00
330.04,9.35,53.00
329.78,9.05,53.00
329.54,8.74,53.00
329.41,8.57,53.00
329.30,8.44,53.00
329.08,8.14,53.00
328.89,7.84,53.00
328.74,7.54,53.00
328.63,7.24,53.00
328.56,6.93,53.00
328.52,6.63,53.00
328.51,6.33,53.00
328.52,6.03,53.00
328.55,5.73,53.00
328.59,5.43,53.00
328.64,5.13,53.00
328.70,4.82,53.00
328.75,4.52,53.00
328.79,4.22,53.00
328.82,3.92,53.00
328.82,3.62,53.00
328.80,3.32,53.00
328.77,3.02,53.00
328.72,2.71,53.00
328.65,2.41,53.00
328.58,2.11,53.00
328.50,1.81,53.00
328.41,1.51,53.00
328.32,1.21,53.00
328.23,0.90,53.00
328.15,0.60,53.00
328.07,0.30,53.00
328.01,0.00,53.00
205.88,12.95,53.00
205.65,12.96,53.00
203.92,13.11,53.00
202.85,13.27,53.00
201.96,13.42,53.00
201.41,13.57,53.00
200.53,13.87,53.00
200.00,14.10,53.00
199.88,14.17,53.00
199.46,14.47,53.00
199.12,14.77,53.00
198.85,15.08,53.00
198.64,15.38,53.00
198.49,15.68,53.00
198.39,15.98,53.00
198.34,16.28,53.00
198.34,16.58,53.00
198.38,16.88,53.00
198.48,17.19,53.00
198.62,17.49,53.00
198.81,17.79,53.00
199.06,18.09,53.00
199.37,18.39,53.00
199.76,18.69,53.00
200.00,18.85,53.00
200.24,18.99,53.00
200.82,19.30,53.00
201.50,19.60,53.00
201.96,19.77,53.00
202.39,19.90,53.00
203.54,20.20,53.00
203.92,20.29,53.00
205.34,20.50,53.00
205.88,20.58,53.00
207.84,20.70,53.00
209.80,20.67,53.00
211.76,20.51,53.00
211.85,20.50,53.00
213.73,20.24,53.00
213.93,20.20,53.00
215.47,19.90,53.00
215.69,19.85,53.00
216.74,19.60,53.00
217.65,19.37,53.00
217.89,19.30,53.00
218.89,18.99,53.00
219.61,18.77,53.00
219.84,18.69,53.00
220.66,18.39,53.00
221.47,18.09,53.00
221.57,18.05,53.00
222.12,17.79,53.00
222.71,17.49,53.00
223.25,17.19,53.00
223.53,17.00,53.00
223.68,16.88,53.00
223.98,16.58,53.00
224.19,16.28,53.00
224.32,15.98,53.00
224.33,15.68,53.00
224.22,15.38,53.00
223.97,15.08,53.00
223.55,14.77,53.00
223.53,14.76,53.00
222.68,14.47,53.00
221.57,14.21,53.00
221.39,14.17,53.00
219.61,13.87,53.00
219.60,13.87,53.00
217.96,13.57,53.00
217.65,13.52,53.00
216.20,13.27,53.00
215.69,13.19,53.00
213.86,12.96,53.00
213.73,12.95,53.00
211.76,12.83,53.00
209.80,12.80,53.00
207.84,12.85,53.00
205.88,12.95,53.00
244.79,0.00,54.00
244.80,0.30,54.00
244.80,0.60,54.00
244.80,0.90,54.00
244.80,1.21,54.00
244.78,1.51,54.00
244.76,1.81,54.00
244.73,2.11,54.00
244.69,2.41,54.00
244.64,2.71,54.00
244.57,3.02,54.00
244.48,3.32,54.00
244.37,3.62,54.00
244.23,3.92,54.00
244.06,4.22,54.00
243.85,4.52,54.00
243.61,4.82,54.00
243.31,5.13,54.00
243.14,5.29,54.00
243.02,5.43,54.00
242.72,5.73,54.00
242.34,6.03,54.00
241.87,6.33,54.00
241.26,6.63,54.00
241.18,6.67,54.00
240.36,6.93,54.00
239.38,7.24,54.00
239.22,7.29,54.00
238.49,7.54,54.00
237.82,7.84,54.00
237.31,8.14,54.00
237.25,8.18,54.00
236.93,8.44,54.00
236.64,8.74,54.00
236.41,9.05,54.00
236.23,9.35,54.00
236.09,9.65,54.00
236.00,9.95,54.00
235.95,10.25,54.00
235.95,10.55,54.00
235.99,10.85,54.00
236.10,11.16,54.00
236.28,11.46,54.00
236.57,11.76,54.00
237.02,12.06,54.00
237.25,12.17,54.00
238.06,12.36,54.00
239.22,12.53,54.00
241.01,12.66,54.00
241.18,12.67,54.00
241.47,12.66,54.00
243.14,12.61,54.00
244.10,12.36,54.00
245.10,12.10,54.00
245.18,12.06,54.00
245.83,11.76,54.00
246.51,11.46,54.00
247.06,11.23,54.00
247.26,11.16,54.00
248.11,10.85,54.00
249.02,10.58,54.00
249.11,10.55,54.00
250.19,10.25,54.00
250.98,10.05,54.00
251.26,9.95,54.00
252.14,9.65,54.00
252.94,9.39,54.00
253.06,9.35,54.00
253.90,9.05,54.00
254.80,8.74,54.00
254.90,8.71,54.00
256.26,8.44,54.00
256.86,8.33,54.00
258.82,8.24,54.00
260.36,8.14,54.00
260.78,8.12,54.00
262.75,7.95,54.00
264.71,7.97,54.00
266.67,8.07,54.00
268.63,7.88,54.00
268.82,7.84,54.00
270.44,7.54,54.00
270.59,7.51,54.00
271.03,7.54,54.00
272.55,7.61,54.00
273.22,7.84,54.00
274.21,8.14,54.00
274.51,8.22,54.00
275.14,8.44,54.00
276.04,8.74,54.00
276.47,8.88,54.00
276.88,9.05,54.00
277.52,9.35,54.00
278.05,9.65,54.00
278.43,9.90,54.00
278.51,9.95,54.00
278.95,10.25,54.00
279.31,10.55,54.00
279.63,10.85,54.00
279.92,11.16,54.00
280.20,11.46,54.00
280.39,11.68,54.00
280.59,11.76,54.00
281.33,12.06,54.00
282.10,12.36,54.00
282.35,12.46,54.00
284.01,12.66,54.00
284.31,12.70,54.00
285.49,12.96,54.00
286.27,13.15,54.00
286.61,13.27,54.00
287.42,13.57,54.00
288.21,13.87,54.00
288.24,13.88,54.00
288.92,14.17,54.00
289.67,14.47,54.00
290.20,14.67,54.00
290.73,14.77,54.00
292.16,15.05,54.00
294.12,14.98,54.00
296.08,14.85,54.00
297.90,15.08,54.00
298.04,15.09,54.00
299.39,15.38,54.00
300.00,15.50,54.00
301.24,15.68,54.00
301.96,15.78,54.00
303.92,15.88,54.00
305.88,15.81,54.00
307.84,15.77,54.00
309.23,15.98,54.00
309.80,16.10,54.00
310.27,16.28,54.00
310.89,16.58,54.00
311.39,16.88,54.00
311.76,17.15,54.00
311.81,17.19,54.00
312.19,17.49,54.00
312.55,17.79,54.00
312.92,18.09,54.00
313.31,18.39,54.00
313.73,18.68,54.00
313.76,18.69,54.00
314.40,18.99,54.00
315.18,19.30,54.00
315.69,19.46,54.00
316.05,19.60,54.00
316.75,19.90,54.00
317.38,20.20,54.00
317.65,20.34,54.00
317.92,20.50,54.00
318.36,20.80,54.00
318.73,21.11,54.00
319.06,21.41,54.00
319.37,21.71,54.00
319.61,21.96,54.00
320.05,22.01,54.00
321.57,22.17,54.00
321.78,22.01,54.00
322.22,21.71,54.00
322.72,21.41,54.00
323.32,21.11,54.00
323.53,21.02,54.00
323.94,20.80,54.00
324.65,20.50,54.00
325.49,20.22,54.00
325.55,20.20,54.00
326.57,19.90,54.00
327.45,19.65,54.00
327.60,19.60,54.00
328.36,19.30,54.00
329.06,18.99,54.00
329.41,18.84,54.00
329.63,18.69,54.00
330.10,18.39,54.00
330.59,18.09,54.00
331.12,17.79,54.00
331.37,17.66,54.00
331.64,17.49,54.00
332.18,17.19,54.00
332.77,16.88,54.00
333.33,16.62,54.00
333.41,16.58,54.00
334.05,16.28,54.00
334.67,15.98,54.00
335.25,15.68,54.00
335.29,15.65,54.00
335.70,15.38,54.00
336.08,15.08,54.00
336.39,14.77,54.00
336.65,14.47,54.00
336.86,14.17,54.00
337.03,13.87,54.00
337.16,13.57,54.00
337.25,13.27,54.00
337.26,13.27,54.00
