Q20	Q30	Q40	M_22	M_32	M_33	M_42	M_43	M_44	EHFB
100.0	32.0	144.0	0.02234	0.006267	0.01492	0.009742	0.001921	0.006252	56.35847599999988
100.0	32.0	152.0	0.02738	0.005499	0.02694	0.008963	0.004188	0.005582	54.81936699999983
100.0	32.0	160.0	0.03365	0.000791	0.003879	0.01231	0.0002485	0.004982	54.04671899999994
100.0	32.0	168.0	0.03606	0.009285	0.01289	0.01661	0.007377	0.009084	54.69464099999982
100.0	32.0	176.0	0.04336	0.02169	0.02103	0.01736	0.006892	0.008571	56.15190699999994
100.0	32.0	184.0	0.04474	0.01466	0.008493	0.02134	0.007654	0.0107	57.05335500000001
100.0	32.0	192.0	0.04186	0.02363	0.02391	0.01547	0.006269	0.007465	59.42549199999985
100.0	32.0	200.0	0.03269	0.0111	0.006051	0.01552	0.005463	0.007708	61.15846399999987
100.0	36.0	0.0	0.0437	0.0008195	0.1278	0.03699	0.08496	0.1123	98.90694399999984
100.0	36.0	8.0	0.04238	0.01014	0.2167	0.03872	0.1651	0.1627	69.77763999999979
100.0	36.0	16.0	0.02012	0.006504	0.3045	0.01069	0.2053	0.1621	50.86227399999984
100.0	36.0	24.0	0.03217	0.0009041	0.3092	0.0214	0.2022	0.1595	35.496885999999904
100.0	36.0	32.0	0.03099	0.01074	0.2585	0.03063	0.1689	0.1366	28.22015199999987
100.0	36.0	40.0	0.05062	0.016	0.3056	0.03995	0.1784	0.1298	22.1819559999999
100.0	36.0	48.0	0.0528	0.004375	0.1229	0.03213	0.06441	0.06349	25.980370999999877
100.0	36.0	56.0	0.06532	0.01513	0.1046	0.05208	0.05855	0.06776	33.849784
100.0	36.0	64.0	0.1247	0.03679	0.06031	0.06238	0.001006	0.04446	28.733913999999913
100.0	36.0	72.0	0.02512	0.01853	0.07689	0.0201	0.0403	0.02769	29.36316099999999
100.0	36.0	80.0	0.04499	0.02781	0.07961	0.01906	0.009123	0.01712	30.47194599999989
100.0	36.0	88.0	0.0366	0.03269	0.07803	0.009728	0.01185	0.0122	30.736977999999908
100.0	36.0	96.0	0.02263	0.01908	0.05731	0.00577	0.01257	0.009594	33.63297999999986
100.0	36.0	104.0	0.02783	0.001479	0.0305	0.01842	0.01486	0.01948	38.31787199999985
100.0	36.0	112.0	0.01943	0.0002457	0.006647	0.01181	0.002038	0.008738	44.76735799999983
100.0	36.0	120.0	0.021234234655472396	0.0019083482449883324	0.006537062031639177	0.012230127694634491	0.0021779470954755306	0.00821521476972315	58.484337147462384
100.0	36.0	128.0	0.01989	0.005308	0.004257	0.009872	0.002827	0.005352	59.16837799999985
100.0	36.0	136.0	0.02464	0.0146	0.02489	0.01009	0.008573	0.005589	57.554039999999986
100.0	36.0	144.0	0.01932	0.00558	0.01109	0.009229	0.001589	0.006017	55.866939
100.0	36.0	152.0	0.01981	0.006663	0.01271	0.0084	0.002138	0.00514	54.166566999999986
100.0	36.0	160.0	0.0324	0.01542	0.02289	0.01122	0.005255	0.005761	53.03100299999983
100.0	36.0	168.0	0.04102	0.001121	0.003677	0.01456	0.0001527	0.005629	52.769628999999895
100.0	36.0	176.0	0.04778	0.01002	0.02271	0.02076	0.0111	0.01172	53.936123999999836
100.0	36.0	184.0	0.04623	0.01502	0.009522	0.02181	0.008109	0.01092	54.670294999999896
100.0	36.0	192.0	0.0429	0.01414	0.008699	0.02018	0.007426	0.01006	56.747396999999864
100.0	36.0	200.0	0.03413	0.01163	0.006918	0.016	0.005813	0.007925	59.34007999999994
100.0	40.0	0.0	0.04057	0.00593	0.1504	0.03733	0.1079	0.1229	112.40936399999987
100.0	40.0	8.0	0.03214	0.01113	0.309	0.01579	0.2045	0.1633	83.6245899999999
100.0	40.0	16.0	0.03678	0.01259	0.2635	0.0338	0.1875	0.162	61.97588799999994
100.0	40.0	24.0	0.03261	0.01141	0.2983	0.02189	0.1852	0.1526	48.087712999999894
100.0	40.0	32.0	0.04833	0.02312	0.307	0.05094	0.2051	0.1741	36.881881999999905
100.0	40.0	40.0	0.04122	0.0005289	0.2933	0.02959	0.1709	0.1278	31.436151999999993
100.0	40.0	48.0	0.04138	0.0007195	0.266	0.02729	0.1423	0.1007	28.87602899999979
100.0	40.0	56.0	0.03401	0.007895	0.1648	0.02757	0.09107	0.07046	34.590688
100.0	40.0	64.0	0.03892	0.009658	0.09331	0.02049	0.03419	0.03266	33.763042999999925
100.0	40.0	72.0	0.1019	0.06712	0.08646	0.03456	0.005	0.02088	33.55538699999988
100.0	40.0	80.0	0.03728	0.03872	0.2039	0.0262	0.07419	0.03504	29.76234599999998
100.0	40.0	88.0	0.0425	0.02169	0.0525	0.01952	0.007077	0.01706	29.49725199999989
100.0	40.0	96.0	0.02664	0.01812	0.04951	0.009036	0.008796	0.00986	30.390803000000005
100.0	40.0	104.0	0.02135	0.009043	0.04264	0.009266	0.01292	0.01224	34.25538999999981
100.0	40.0	112.0	0.02423	8.514e-06	0.0114	0.01501	0.004513	0.01209	40.628619999999955
100.0	40.0	120.0	0.03025	0.000218	0.007052	0.01869	0.002238	0.01337	47.95581899999979
100.0	40.0	128.0	0.01394	0.000111	0.007332	0.008499	0.002279	0.00675	53.41848899999991
100.0	40.0	136.0	0.01386	0.001929	0.006769	0.008197	0.0006591	0.006147	57.59812099999999
100.0	40.0	144.0	0.01787	0.005486	0.009848	0.008963	0.001805	0.005944	55.563031999999794
100.0	40.0	152.0	0.01723	0.00589	0.01012	0.007824	0.001878	0.004876	53.77438099999995
100.0	40.0	160.0	0.02139	0.008871	0.01279	0.008731	0.002668	0.004948	52.49352799999997
100.0	40.0	168.0	0.04252	0.02003	0.01912	0.01632	0.00761	0.007537	51.96971099999996
100.0	40.0	176.0	0.04546	0.009304	0.01346	0.01954	0.007463	0.009894	52.36777599999982
100.0	40.0	184.0	0.04564	0.02151	0.02501	0.01752	0.007643	0.008762	52.64612699999998
100.0	40.0	192.0	0.04488	0.01437	0.01008	0.02081	0.008011	0.01039	54.38607200000001
100.0	40.0	200.0	0.04368	0.01439	0.008523	0.02061	0.007542	0.01026	57.30288699999983
100.0	44.0	0.0	0.06196	0.002895	0.3351	0.04885	0.2245	0.2008	125.3967839999998
100.0	44.0	8.0	0.02766	0.01807	0.3262	0.001149	0.2047	0.1466	97.81792499999983
100.0	44.0	16.0	0.0302	0.01499	0.3977	0.01108	0.2492	0.1796	74.16644899999983
100.0	44.0	24.0	0.0318	0.001166	0.2795	0.02609	0.1713	0.1393	58.317035999999916
100.0	44.0	32.0	0.04438	0.005031	0.3179	0.03389	0.191	0.1461	44.974508000000014
100.0	44.0	40.0	0.03523	0.009095	0.2671	0.02137	0.1527	0.1137	38.62605499999995
100.0	44.0	48.0	0.03484	0.008611	0.1301	0.01152	0.06709	0.0479	33.994076999999834
100.0	44.0	56.0	0.05262	0.01815	0.2052	0.04286	0.1192	0.09491	34.404060999999956
100.0	44.0	64.0	0.05061	0.01018	0.2448	0.02541	0.103	0.06469	43.332258999999794
100.0	44.0	72.0	0.03173	0.01567	0.09788	0.01341	0.03371	0.02552	41.193577000000005
100.0	44.0	80.0	0.05662	0.005424	0.1029	0.02278	0.03907	0.02692	31.44825999999989
100.0	44.0	88.0	0.03109	0.01751	0.07333	0.01252	0.01621	0.01544	30.550837
100.0	44.0	96.0	0.03614	0.02171	0.05749	0.01401	0.009889	0.01388	29.580465000000004
100.0	44.0	104.0	0.02639	0.01364	0.04124	0.01056	0.008113	0.01038	31.269485999999915
100.0	44.0	112.0	0.02791	0.005304	0.03791	0.01503	0.01335	0.01626	36.28019099999983
100.0	44.0	120.0	0.03032	0.004124	0.06007	0.02106	0.02975	0.02788	43.25623499999983
100.0	44.0	128.0	0.02153	0.003683	0.02226	0.01344	0.009012	0.01365	49.363493999999946
100.0	44.0	136.0	0.02422	0.00162	0.01134	0.01507	0.003443	0.01206	53.73423099999991
100.0	44.0	144.0	0.0143	0.002301	0.004262	0.009369	0.00128	0.006967	54.29844099999991
100.0	44.0	152.0	0.01429	0.002087	0.004273	0.008981	0.0009891	0.00646	53.82006799999999
100.0	44.0	160.0	0.01779	0.006874	0.01003	0.007856	0.002136	0.004667	52.22717899999998
100.0	44.0	168.0	0.02498	0.01112	0.01386	0.01018	0.003086	0.005556	51.582586999999876
100.0	44.0	176.0	0.02929	0.008136	0.02095	0.009636	0.001108	0.004533	51.085214999999835
100.0	44.0	184.0	0.03876	0.005429	0.02057	0.0127	0.002624	0.004735	50.92967899999985
100.0	44.0	192.0	0.05358	0.01801	0.0211	0.0221	0.01059	0.01094	52.47385599999984
100.0	44.0	200.0	0.05429	0.02843	0.02952	0.02043	0.008439	0.009946	55.48176199999989
104.0	0.0	0.0	0.04774	7.133e-07	0.03396	0.08349	3.613e-06	0.2494	28.020331999999826
104.0	0.0	8.0	0.08952	4.232e-08	0.02986	0.05981	4.457e-09	0.2304	0.9811239999999088
104.0	0.0	16.0	0.0341	3.614e-06	0.03749	0.02389	2.009e-05	0.0324	3.7435100000000148
104.0	0.0	24.0	0.04182	1.789e-07	0.01018	0.02591	8.022e-07	0.02021	13.196122999999943
104.0	0.0	32.0	0.03894	7.708e-06	0.008128	0.02374	2.733e-05	0.01811	22.39537899999982
104.0	0.0	40.0	0.03394776789710797	0.004711366241699351	0.02414628355534526	0.022838292054851776	0.012440306546214867	0.020265809835673144	29.07054611993044
104.0	0.0	48.0	0.03863	0.001176	0.02997	0.02634	0.01266	0.02464	29.453996999999845
104.0	0.0	56.0	0.01122	0.002137	0.02107	0.007321	0.008707	0.009021	26.918924999999945
104.0	0.0	64.0	0.06781	0.0004694	0.01446	0.03982	0.003933	0.0261	26.918932999999925
104.0	0.0	72.0	0.05848	0.00141	0.01632	0.03363	0.004763	0.02242	31.043492000000015
104.0	0.0	80.0	0.0959	0.05453	0.0676	0.04731	0.03739	0.02771	37.75185599999986
104.0	0.0	88.0	0.04998055822414045	0.006829049531561722	0.029553445641884106	0.031092900787297952	0.008842057057617694	0.02483924730264236	48.649217831967235
104.0	0.0	96.0	0.04912	0.008682	0.01804	0.01947	0.006882	0.009546	43.623214999999846
104.0	0.0	104.0	0.04263	0.0006345	0.006908	0.0147	0.0002185	0.005639	42.46742599999993
104.0	0.0	112.0	0.0204	0.0005883	0.0234	0.007664	0.0004486	0.009421	43.133606999999984
104.0	0.0	120.0	0.0754	5.183e-06	0.004142	0.0383	2.768e-06	0.02025	71.35170299999982
104.0	0.0	128.0	0.08753	1.631e-05	0.003884	0.04339	9.02e-06	0.02223	68.93217199999981
104.0	0.0	136.0	0.098454541262742	0.0010145691875976094	0.0027455947880459532	0.04606316040924135	0.0007078977724418651	0.02169874472077843	72.74055440257143
104.0	0.0	144.0	0.08408	2.055e-06	0.003418	0.03902	1.021e-06	0.01869	66.25023199999987
104.0	0.0	152.0	0.1079	1.297e-07	0.00327	0.04881	6.394e-08	0.02263	64.22907499999997
104.0	0.0	160.0	0.07348	0.004009	0.019	0.03404	0.006521	0.01788	64.32584199999997
104.0	0.0	168.0	0.08370379232298243	0.01667491821190236	0.013187714083823665	0.04157922900993694	0.010877006012796803	0.02181870907566447	64.38736934039889
104.0	0.0	176.0	0.06091	0.01912	0.01048	0.03243	0.0107	0.0179	64.40314199999989
104.0	0.0	184.0	0.02209	0.0001427	0.007237	0.01375	5.674e-05	0.009875	65.75885999999991
104.0	0.0	192.0	0.01331	6.274e-05	0.006054	0.007269	2.83e-06	0.00492	65.8553159999999
104.0	0.0	200.0	0.01835	0.0002794	0.004945	0.01099	0.0001228	0.007496	66.02104699999995
104.0	4.0	0.0	0.05258	0.01396	0.03717	0.07721	0.03754	0.25	28.351609999999937
104.0	4.0	8.0	0.05861	0.006513	0.03022	0.04659	0.01619	0.2072	5.036475999999993
104.0	4.0	16.0	0.04585	0.002541	0.02999	0.03083	0.01271	0.03302	4.616150999999945
104.0	4.0	24.0	0.04211	0.001905	0.02972	0.02695	0.01377	0.02618	13.086571999999933
104.0	4.0	32.0	0.03627597619497189	0.0036678354713716096	0.01842977103534295	0.023210723765333376	0.006354244614478607	0.019410126042236034	22.53358224302724
104.0	4.0	40.0	0.03944	0.0003413	0.02628	0.02318	0.009808	0.0186	28.137928999999986
104.0	4.0	48.0	0.01877	0.003221	0.01994	0.0139	0.009579	0.01473	28.075824999999895
104.0	4.0	56.0	0.04007	0.001493	0.01369	0.02396	0.003685	0.017	26.77591899999993
104.0	4.0	64.0	0.08434471898996895	0.006927401255889096	0.017854683033626695	0.051701144400971545	0.008203341965302792	0.034949855086049385	27.637725986821806
104.0	4.0	72.0	0.08949	0.02741	0.02992	0.06438	0.0274	0.05058	34.54656
104.0	4.0	80.0	0.04475	0.006606	0.01893	0.02653	0.006361	0.01914	40.298765
104.0	4.0	88.0	0.03894	0.008517	0.03706	0.02178	0.003734	0.01953	47.61230499999988
104.0	4.0	96.0	0.0329	0.003669	0.009089	0.01834	0.0002163	0.01191	42.96066299999984
104.0	4.0	104.0	0.05222	0.004747	0.007607	0.01682	0.001385	0.005993	42.781925999999885
104.0	4.0	112.0	0.03011	0.01022	0.0119	0.013	0.005186	0.007183	43.53661199999988
104.0	4.0	120.0	0.06239	0.007557	0.0164	0.03511	0.001575	0.02412	45.81031299999995
104.0	4.0	128.0	0.04505	0.002116	0.007253	0.02642	0.0007494	0.01788	49.91268500000001
104.0	4.0	136.0	0.09372	0.003071	0.003778	0.04479	0.001602	0.02205	68.13750699999991
104.0	4.0	144.0	0.08436	0.002587	0.003518	0.03917	0.001316	0.01878	66.34629999999993
104.0	4.0	152.0	0.1068	0.003134	0.00338	0.04833	0.001524	0.02243	64.29532699999982
104.0	4.0	160.0	0.07885	0.0007606	0.0186	0.03536	0.004462	0.01793	64.34743299999991
104.0	4.0	168.0	0.06865	0.02571	0.01614	0.03796	0.01547	0.02187	64.63037399999985
104.0	4.0	176.0	0.0526	0.0177	0.009592	0.02802	0.009758	0.01548	64.1212979999998
104.0	4.0	184.0	0.04556	0.01494	0.00754	0.0237	0.007789	0.01275	63.94648599999982
104.0	4.0	192.0	0.02303	0.01068	0.01417	0.009947	0.001714	0.005912	64.88250099999982
104.0	4.0	200.0	0.02554	0.001034	0.004475	0.0162	0.0002593	0.01116	65.73573899999997
104.0	8.0	0.0	0.03605	0.01893	0.05178	0.05646	0.06649	0.2128	31.421949999999924
104.0	8.0	8.0	0.03757	0.01453	0.04051	0.07689	0.05252	0.2573	13.518629999999803
104.0	8.0	16.0	0.03992	0.005811	0.03659	0.05516	0.03415	0.1683	8.105008999999882
104.0	8.0	24.0	0.044664664121600944	0.0007915124216256845	0.02669128869367037	0.03580563256615567	0.010618668394084646	0.059608292757400226	13.383626096997432
104.0	8.0	32.0	0.04328	0.00193	0.01983	0.02635	0.004605	0.0215	21.424708999999893
104.0	8.0	40.0	0.0411436653840077	0.0037599024950069845	0.022720267981566705	0.02806198974804055	0.011281181645723285	0.02280013719811374	26.59997213606266
104.0	8.0	48.0	0.05137	0.01078	0.01778	0.0357	0.01287	0.0277	26.7065369999998
104.0	8.0	56.0	0.05474	0.002072	0.01279	0.0337	0.0056	0.02314	28.274800999999798
104.0	8.0	64.0	0.07531	0.01399	0.01938	0.05109	0.01576	0.03801	32.615381999999954
104.0	8.0	72.0	0.07775	0.02172	0.02649	0.05551	0.02314	0.04372	37.60851600000001
104.0	8.0	80.0	0.04331	0.006051	0.0206	0.02709	0.01011	0.02073	43.31806099999994
104.0	8.0	88.0	0.05064	0.02143	0.03558	0.03071	0.01148	0.02366	49.786042999999836
104.0	8.0	96.0	0.0341	0.002633	0.01538	0.02051	0.002132	0.01538	55.73253
104.0	8.0	104.0	0.07503	0.02788	0.01876	0.03095	0.01204	0.01377	43.45535899999982
104.0	8.0	112.0	0.04951	0.004164	0.007735	0.02893	0.001385	0.01836	44.77270599999997
104.0	8.0	120.0	0.04848	0.01653	0.01614	0.02277	0.004779	0.01273	46.5843739999998
104.0	8.0	128.0	0.0479	0.0147	0.01243	0.02304	0.004332	0.01313	50.357614999999896
104.0	8.0	136.0	0.04560384724127602	0.005804406933116815	0.007722133002132439	0.023243719851085136	0.0022324682344279038	0.013476975365911855	59.56240847401136
104.0	8.0	144.0	0.04735057206770816	0.0028212756046223897	0.006792965440258827	0.022942083094884515	0.0012937506966894112	0.012868669121372826	64.56810454105516
104.0	8.0	152.0	0.1012	0.00595	0.003694	0.04592	0.002911	0.02138	64.4953959999998
104.0	8.0	160.0	0.0957	0.0121	0.02168	0.04036	0.0002745	0.01911	64.40454
104.0	8.0	168.0	0.03288	0.0009445	0.01634	0.0197	0.001715	0.0144	65.2166279999999
104.0	8.0	176.0	0.04834	0.01778	0.009518	0.02591	0.00971	0.01436	63.891346999999996
104.0	8.0	184.0	0.03894	0.01354	0.007321	0.02021	0.007098	0.01091	63.670077999999876
104.0	8.0	192.0	0.02818	0.01521	0.01847	0.01159	0.002925	0.006588	64.55976599999985
104.0	8.0	200.0	0.03081	0.001607	0.004713	0.01983	5.123e-06	0.01372	65.55616799999984
104.0	12.0	0.0	0.03593	0.02263	0.06449	0.07491	0.08109	0.2492	36.82042999999999
104.0	12.0	8.0	0.02846	0.01307	0.05068	0.05225	0.05751	0.1701	20.23838999999998
104.0	12.0	16.0	0.03998	0.0107	0.04904	0.05859	0.05907	0.1813	11.558282999999847
104.0	12.0	24.0	0.04167	0.005098	0.03314	0.04436	0.02217	0.09148	13.17179299999998
104.0	12.0	32.0	0.03871	0.001992	0.02078	0.02538	0.006767	0.02251	20.1892049999999
104.0	12.0	40.0	0.04961	0.007127	0.02328	0.03234	0.01085	0.02449	24.391001999999844
104.0	12.0	48.0	0.04467	0.003811	0.01375	0.0279	0.006523	0.01973	26.166946999999936
104.0	12.0	56.0	0.06493	0.01276	0.03199	0.03272	0.005383	0.02216	30.274363999999878
104.0	12.0	64.0	0.1165	0.02601	0.02987	0.0809	0.02775	0.06097	35.333977000000004
104.0	12.0	72.0	0.08158543019436937	0.010003664576789976	0.01584709686033229	0.05269470515510246	0.010901095470393043	0.03683465615336264	41.18476863432443
104.0	12.0	80.0	0.0938	0.004388	0.004516	0.06033	0.002664	0.03972	44.0933329999998
104.0	12.0	88.0	0.03284	0.004432	0.01343	0.02006	0.004914	0.01473	51.730839999999944
104.0	12.0	96.0	0.05139	0.01584	0.02028	0.02398	0.009418	0.01274	56.33211099999994
104.0	12.0	104.0	0.05109	0.01543	0.02383	0.0232	0.0006395	0.01403	44.85474799999997
104.0	12.0	112.0	0.05156	0.002447	0.004625	0.03133	0.001063	0.01994	46.42807099999982
104.0	12.0	120.0	0.03678	0.002449	0.004499	0.02185	0.0006789	0.01385	48.23903199999995
104.0	12.0	128.0	0.03601408015292147	0.009385287684579205	0.008090437678365536	0.017997268381174124	0.002499748031604458	0.01013149594007177	51.982958032863735
104.0	12.0	136.0	0.02511	0.009653	0.007823	0.01108	0.00327	0.005718	56.731677999999874
104.0	12.0	144.0	0.02611	0.006272	0.01519	0.01317	0.002579	0.009769	63.438175
104.0	12.0	152.0	0.045766246907503715	0.00564281872171656	0.00477098150110701	0.022262039469741184	0.0028479478150561545	0.011717510036043172	64.85572019841061
104.0	12.0	160.0	0.02525	0.006747	0.004371	0.01267	0.003331	0.006776	65.10101499999996
104.0	12.0	168.0	0.07038	0.03048	0.02021	0.03936	0.01865	0.02298	64.63054599999987
104.0	12.0	176.0	0.04672	0.01844	0.01026	0.02513	0.01016	0.01399	63.747764999999845
104.0	12.0	184.0	0.0327	0.012	0.007016	0.01693	0.00634	0.009181	63.47907599999985
104.0	12.0	192.0	0.06362	0.02329	0.0108	0.03254	0.01194	0.01701	64.25670999999988
104.0	12.0	200.0	0.1249	0.04223	0.01638	0.0625	0.02112	0.03161	65.11575599999992
104.0	16.0	0.0	0.03824	0.02775	0.08202	0.07685	0.1056	0.2423	42.06874999999991
104.0	16.0	8.0	0.03042	0.01815	0.08094	0.05821	0.09611	0.2033	25.391530999999986
104.0	16.0	16.0	0.03519	0.01805	0.06668	0.05939	0.07173	0.1572	13.996703999999909
104.0	16.0	24.0	0.04703	0.005992	0.04644	0.0408	0.03041	0.07297	12.659043999999994
104.0	16.0	32.0	0.026374934568042796	0.00353180783077958	0.02144338800623634	0.01855292742726697	0.007231703954971774	0.02089030866846639	17.996375695016013
104.0	16.0	40.0	0.09762	0.02279	0.02566	0.05036	0.008462	0.02892	21.813993999999866
104.0	16.0	48.0	0.08325	0.02257	0.03063	0.03944	0.002188	0.02299	26.271146999999928
104.0	16.0	56.0	0.1402	0.0375	0.02508	0.1	0.03221	0.07433	31.338677999999845
104.0	16.0	64.0	0.09796	0.02123	0.01598	0.06721	0.01862	0.04836	37.43146899999988
104.0	16.0	72.0	0.05021	0.002302	0.01167	0.03063	0.005486	0.02093	44.081187999999884
104.0	16.0	80.0	0.08721693789612012	0.020412125487707274	0.01972562548460688	0.04733426176964796	0.001035018502336324	0.02877476780376194	36.8903370094215
104.0	16.0	88.0	0.02378	0.004839	0.01276	0.01287	0.001053	0.009353	43.74919399999999
104.0	16.0	96.0	0.05124	0.000173	0.005918	0.03196	0.001678	0.02124	44.28793299999984
104.0	16.0	104.0	0.07023	0.001322	0.004952	0.04317	0.001556	0.02753	47.02776299999982
104.0	16.0	112.0	0.03885	0.0009835	0.003096	0.02406	0.0002645	0.01552	48.29833299999996
104.0	16.0	120.0	0.03549	0.001576	0.0029	0.02154	0.0005773	0.01365	49.82971199999997
104.0	16.0	128.0	0.02844	0.001693	0.003113	0.01691	0.0004698	0.01065	53.06017399999996
104.0	16.0	136.0	0.0198	0.001882	0.00441	0.01133	5.371e-05	0.007323	57.84109999999987
104.0	16.0	144.0	0.02578	0.006171	0.006055	0.01284	0.003701	0.007091	63.56448099999989
104.0	16.0	152.0	0.02915	0.007769	0.005591	0.01455	0.004172	0.007803	63.04166699999996
104.0	16.0	160.0	0.02468	0.006642	0.004831	0.0122	0.003459	0.006501	62.88225999999986
104.0	16.0	168.0	0.03052	0.008678	0.005045	0.01506	0.004336	0.00784	63.49411199999986
104.0	16.0	176.0	0.04523	0.01912	0.01113	0.02444	0.01066	0.01369	63.691924999999856
104.0	16.0	184.0	0.02766	0.01068	0.006774	0.01429	0.005711	0.007803	63.36800399999993
104.0	16.0	192.0	0.0674	0.02618	0.01239	0.03454	0.01347	0.01805	63.99804599999993
104.0	16.0	200.0	0.08367	0.02912	0.01216	0.04148	0.01444	0.02089	64.4555899999998
104.0	20.0	0.0	0.04536	0.02511	0.07022	0.08211	0.08314	0.2056	48.22716799999989
104.0	20.0	8.0	0.03443	0.01777	0.07335	0.0508	0.0883	0.1766	28.033288999999968
104.0	20.0	16.0	0.03444	0.01013	0.1014	0.03537	0.09963	0.1501	15.644956999999977
104.0	20.0	24.0	0.04264	0.001459	0.08185	0.04162	0.0663	0.1199	12.37898099999984
104.0	20.0	32.0	0.02388	0.0029	0.01837	0.0164	0.003499	0.01728	15.365470999999843
104.0	20.0	40.0	0.08564	0.0008745	0.0178	0.05396	0.004326	0.03804	19.94804799999997
104.0	20.0	48.0	0.1341	0.0362	0.02102	0.09806	0.0286	0.07408	25.519157999999834
104.0	20.0	56.0	0.09295	0.02146	0.01387	0.06452	0.01736	0.04658	32.00051899999994
104.0	20.0	64.0	0.02654	0.01081	0.03502	0.0143	0.01588	0.0124	30.38712499999997
104.0	20.0	72.0	0.04986	0.008465	0.02666	0.03471	0.01429	0.02969	32.101551999999856
104.0	20.0	80.0	0.057419859677040594	0.01870326097365524	0.01840877739028171	0.03201558168637601	0.004971172378125499	0.021123896439535814	39.22408583388574
104.0	20.0	88.0	0.05037	0.0246	0.03218	0.0205	0.002251	0.01202	35.60204999999996
104.0	20.0	96.0	0.06091	0.0005484	0.009913	0.03857	0.00415	0.0266	41.65929199999982
104.0	20.0	104.0	0.03671	0.001769	0.002592	0.02264	0.0008611	0.01446	49.23339199999987
104.0	20.0	112.0	0.03124	0.0004846	0.002536	0.01956	4.693e-06	0.01277	49.76021700000001
104.0	20.0	120.0	0.03484	0.001298	0.002362	0.02134	0.000535	0.01354	51.293838999999934
104.0	20.0	128.0	0.02369	0.001135	0.002426	0.01418	0.0003627	0.008961	54.485119999999824
104.0	20.0	136.0	0.0194	0.001202	0.002794	0.01141	0.0002151	0.007256	58.999364000000014
104.0	20.0	144.0	0.02193	0.001626	0.003649	0.01296	0.0001376	0.008368	63.981626000000006
104.0	20.0	152.0	0.0304	0.007964	0.006766	0.01492	0.004685	0.008006	60.86394399999995
104.0	20.0	160.0	0.02528	0.006852	0.005441	0.01234	0.003768	0.006556	60.49605599999995
104.0	20.0	168.0	0.02831	0.008091	0.005468	0.01377	0.004246	0.007172	60.966118999999935
104.0	20.0	176.0	0.03926	0.01223	0.006049	0.01939	0.00605	0.009932	62.442274
104.0	20.0	184.0	0.04298	0.01347	0.00634	0.02097	0.006573	0.01056	62.49943899999994
104.0	20.0	192.0	0.04499	0.01403	0.006382	0.022	0.006852	0.01108	63.81625999999983
104.0	20.0	200.0	0.03301	0.01126	0.005806	0.01598	0.005468	0.00805	63.78292699999997
